vdom,name,uuid,type,start-ip,end-ip,subnet,wildcard-fqdn,fqdn,associated-interface,comment
CP03CASH2,Net_10.68.55.0,c2455dee-8ff6-51e7-2744-d707606e3485,,,,10.68.55.0 255.255.255.0,,,E.OMDD4,
CP03CASH2,Net_10.68.21.0,d14aced2-8ff6-51e7-5b10-8dc2493d38b7,,,,10.68.21.0 255.255.255.255,,,E.OMDD4,
CP03CASH2,Net_192.168.143.0,ef47955c-8ffe-51e7-27e7-6fc68c5838f4,,,,192.168.143.0 255.255.255.0,,,E.UCN,
CP03CASH2,Host_192.168.25.59,e3ba4fe4-8fff-51e7-7b19-36cbd5652a09,,,,192.168.25.59 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.3.105,2a11b7a2-9000-51e7-e675-9202c8beb7d5,,,,192.168.3.105 255.255.255.255,,,E.UCN,
CP03CASH2,Range_192.168.21.136-137,77603d30-9000-51e7-ff44-cc0753f611df,iprange,192.168.21.136,192.168.21.137,,,,E.UCN,
CP03CASH2,Host_192.168.53.101,8d3db83a-9000-51e7-f502-2bd349842547,,,,192.168.53.101 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.53.192,78168846-9001-51e7-a500-2b51561deab5,,,,192.168.53.192 255.255.255.255,,,E.UCN,
CP03CASH2,Range_192.168.53.8-9,8d4a19a8-9001-51e7-64d4-d015b4bee232,iprange,192.168.53.8,192.168.53.9,,,,E.UCN,
CP03CASH2,Range_192.168.35.25-26,78c238dc-9004-51e7-ead6-1eb17e044e67,iprange,192.168.35.25,192.168.35.26,,,,E.UCN,
CP03CASH2,Host_10.70.14.61,36932d76-a063-51e7-d46d-2269be94098c,,,,10.70.14.61 255.255.255.255,,,I.TOFAPP,
CP03CASH2,Net_10.70.14.0,54dda63a-a063-51e7-a2bd-a855aab6bacb,,,,10.70.14.0 255.255.255.0,,,I.TOFAPP,
CP03CASH2,Host_192.168.20.61,14c5d25e-a066-51e7-0a41-c0df76631378,,,,192.168.20.61 255.255.255.255,,,I.TOFAPP,
CP03CASH2,Net_192.168.20.0,3d5c8c6c-a066-51e7-bfd6-47658d0af46f,,,,192.168.20.0 255.255.255.0,,,I.TOFAPP,
CP03CASH2,Range_192.168.20.14-15,3db81448-a06a-51e7-e28e-e4492ceb992e,iprange,192.168.20.14,192.168.20.15,,,,I.TOFAPP,
CP03CASH2,Range_10.164.12.81-82,69ead404-a34b-51e7-aa39-65d0ec4e0715,iprange,10.164.12.81,10.164.12.82,,,,E.NMC,
CP03CASH2,Range_10.164.141.81-82,a4b71ee4-a34b-51e7-bbeb-59d60019fa96,iprange,10.164.141.81,10.164.141.82,,,,E.NMC,
CP03CASH2,Host_10.3.22.51_TOF2,fbca58e2-a583-51e7-ede8-3edada5e06b3,,,,10.3.22.51 255.255.255.255,,,E.TOF2,
CP03CASH2,Host_10.1.125.43_WATEREZ,c64d886e-a598-51e7-dcbf-104331a503cb,,,,10.1.125.43 255.255.255.255,,,E.WATEREZOES,
CP03CASH2,Net_10.1.125.0_WATEREZ,d78b511a-a598-51e7-ba29-879f53b4ae57,,,,10.1.125.0 255.255.255.0,,,E.WATEREZOES,
CP03CASH2,Range_10.1.105.3-4,14350650-ab62-51e7-aa60-be7666eb2a6c,iprange,10.1.105.3,10.1.105.4,,,,E.CSC,
CP03CASH2,Range_10.1.105.19-20,25768fc4-ab62-51e7-925f-8aafbb0ccc48,iprange,10.1.105.19,10.1.105.20,,,,E.CSC,
CP03CASH2,Host_10.2.90.101,6bd5614c-ba18-51e7-187f-66a684eb3929,,,,10.2.90.101 255.255.255.255,,,I.CASH.Trust2,
CP03CASH2,Net_10.90.22.0,d1cec810-bbbe-51e7-88fc-1304061afb2b,,,,10.90.22.0 255.255.255.0,,,I.OAdmWEB,
CP03CASH2,Net_10.90.25.0,4e45525e-bbc1-51e7-bb4d-1671771ec3bc,,,,10.90.25.0 255.255.255.0,,,I.OAdmAPP,
CP03CASH2,Host_10.164.141.82,8db44cac-bbe8-51e7-65b0-b87fa86af322,,,,10.164.141.82 255.255.255.255,,,I.CNMC,
CP03CASH2,Host_10.164.140.85,fb9419ee-bbf4-51e7-0cb2-e8cf99fa96ac,,,,10.164.140.85 255.255.255.255,,,I.CNMC,
CP03CASH2,Host_10.164.141.95,0e1df526-bbf5-51e7-9cc4-b764a420281a,,,,10.164.141.95 255.255.255.255,,,I.CNMC,
CP03CASH2,Host_10.164.141.81,364800aa-bbf5-51e7-235f-cfb82528c0c7,,,,10.164.141.81 255.255.255.255,,,I.CNMC,
CP03CASH2,Host_10.164.141.85,b815c680-bbf5-51e7-0004-f663dff4e4fc,,,,10.164.141.85 255.255.255.255,,,I.CNMC,
CP03CASH2,Net_10.164.140.0,ccaa1640-bbf6-51e7-b778-28e15b475327,,,,10.164.140.0 255.255.255.0,,,I.CNMC,
CP03CASH2,Net_10.164.141.0,495a639c-bbf8-51e7-209c-8cc07f1e1c05,,,,10.164.141.0 255.255.255.0,,,I.CNMC,
CP03CASH2,Net_10.1.105.0/27,c5383bc0-bc47-51e7-03a9-bd9cb26c1b41,,,,10.1.105.0 255.255.255.224,,,E.CSC,
CP03CASH2,Host_10.164.1.200,b95ea364-bf9b-51e7-5081-a3e901b473fa,,,,10.164.1.200 255.255.255.255,,,E.NMC,
CP03CASH2,Host_10.164.1.201,b96ce5fa-bf9b-51e7-50e9-9a39cf683cc4,,,,10.164.1.201 255.255.255.255,,,E.NMC,
CP03CASH2,Host_10.164.129.200,b97b2e76-bf9b-51e7-fc4a-e804b2d90a3e,,,,10.164.129.200 255.255.255.255,,,E.NMC,
CP03CASH2,Host_10.164.129.201,b989754e-bf9b-51e7-0646-4228927f21d9,,,,10.164.129.201 255.255.255.255,,,E.NMC,
CP03CASH2,Net_temp_10.63.134.0,cde668ae-bfa9-51e7-5aa3-30aa97f1bdb9,,,,10.63.134.0 255.255.255.0,,,E.TOF,
CP03CASH2,Net_temp_10.63.140.0,cdefeb7c-bfa9-51e7-844e-f83e1ededcfb,,,,10.63.140.0 255.255.255.0,,,E.TOF,
CP03CASH2,Net_temp_10.63.129.0,cdf976ba-bfa9-51e7-a65a-2497bd1be909,,,,10.63.129.0 255.255.255.0,,,E.TOF,
CP03CASH2,Net_temp_10.63.136.0,ce0301a8-bfa9-51e7-1c2f-72540830f482,,,,10.63.136.0 255.255.255.0,,,E.TOF,
CP03CASH2,Net_temp_10.63.137.0,ce0ccada-bfa9-51e7-31b7-e68a91b1e04e,,,,10.63.137.0 255.255.255.0,,,E.TOF,
CP03CASH2,Net_temp_10.63.139.0,ce164fa6-bfa9-51e7-5c85-75a458c8d8c4,,,,10.63.139.0 255.255.255.0,,,E.TOF,
CP03CASH2,Host_10.164.11.0,c055ab36-bfaa-51e7-3f3f-0a416c7154c2,,,,10.164.11.0 255.255.255.0,,,I.CNMC,
CP03CASH2,Net_10.164.12.0,12658540-bfab-51e7-da78-b997ba0a03bf,,,,10.164.12.0 255.255.255.0,,,I.CNMC,
CP03CASH2,Host_10.164.11.85,453a42ca-bfac-51e7-0465-2ae28f1e705d,,,,10.164.11.85 255.255.255.255,,,I.CNMC,
CP03CASH2,Host_10.164.12.81,50004808-bfac-51e7-10f5-34546f32cd57,,,,10.164.12.81 255.255.255.255,,,I.CNMC,
CP03CASH2,Host_10.164.12.82,59a1aabe-bfac-51e7-f331-36149962be8d,,,,10.164.12.82 255.255.255.255,,,I.CNMC,
CP03CASH2,Host_10.164.12.85,65d16e28-bfac-51e7-b6be-a434ea36ac55,,,,10.164.12.85 255.255.255.255,,,I.CNMC,
CP03CASH2,Host_10.164.12.95,6fe7e676-bfac-51e7-60c2-a62be3113f66,,,,10.164.12.95 255.255.255.255,,,I.CNMC,
CP03CASH2,Net_temp_10.70.4.0,e79d70b4-bfac-51e7-c774-fe8885b5b2b5,,,,10.70.4.0 255.255.255.0,,,E.TOF,
CP03CASH2,Host_temp_10.70.4.61,e7b2e87c-bfac-51e7-4744-d5eea7f8bab9,,,,10.70.4.61 255.255.255.255,,,E.TOF,
CP03CASH2,Host_172.16.64.38,52fd2c46-dbcd-51e7-d38b-dacbdf6c16e3,,,,172.16.64.38 255.255.255.255,,,E.XSYS,
CP03CASH2,Host_172.16.64.40,5f41d6c8-dbcd-51e7-2aab-8ba250c51725,,,,172.16.64.40 255.255.255.255,,,E.XSYS,
CP03CASH2,Host_172.16.128.37,931e986c-dbcf-51e7-faf6-e30aad7bd74b,,,,172.16.128.37 255.255.255.255,,,E.XSYS,
CP03CASH2,Host_172.16.128.39,9cd5333e-dbcf-51e7-c331-770f16c6de35,,,,172.16.128.39 255.255.255.255,,,E.XSYS,
CP03CASH2,Net_172.16.64.0,e017c9fe-dbcf-51e7-b59f-8877195967b3,,,,172.16.64.0 255.255.255.0,,,E.XSYS,
CP03CASH2,Net_172.16.128.0,eed60fe6-dbcf-51e7-8f9b-92c369e5a41e,,,,172.16.128.0 255.255.255.0,,,E.XSYS,
CP03CASH2,Range_192.168.176.72-74,5344b030-f2bf-51e7-d662-b04933d5488b,iprange,192.168.176.72,192.168.176.74,,,,E.UCN,
CP03CASH2,Range_10.70.3.31-32,a8004d7c-f7de-51e7-0e70-610a54d30079,iprange,10.70.3.31,10.70.3.32,,,,I.TOFAPP,
CP03CASH2,Host_10.164.1.120,746784fc-23d1-51e8-f54d-4aa4f7dbdc86,,,,10.164.1.120 255.255.255.255,,,E.NMC,
CP03CASH2,Range_10.164.11.102-103,e4169a6e-5553-51e8-a2c9-b2d5cef303e2,iprange,10.164.11.102,10.164.11.103,,,,I.CNMC,
CP03CASH2,Range_10.164.140.102-103,0fec0a0c-5554-51e8-96f4-28b2871ae8c7,iprange,10.164.140.102,10.164.140.103,,,,I.CNMC,
CP03CASH2,Host_10.164.139.82,5d295c26-6052-51e8-df56-db956eb24680,,,,10.164.139.82 255.255.255.255,,,E.NMC,
CP03CASH2,Host_10.164.139.85,600e34e8-6052-51e8-69d6-b76693601702,,,,10.164.139.85 255.255.255.255,,,E.NMC,
CP03CASH2,Host_10.164.129.85,64244310-6052-51e8-0fa7-ee9fb52ae883,,,,10.164.129.85 255.255.255.255,,,E.NMC,
CP03CASH2,Host_10.164.129.95,66c87f00-6052-51e8-df4a-14027066d714,,,,10.164.129.95 255.255.255.255,,,E.NMC,
CP03CASH2,Net_10.164.139.0,69075d72-6052-51e8-43e3-5969d3f91ca6,,,,10.164.139.0 255.255.255.0,,,E.NMC,
CP03CASH2,Net_10.91.34.0,40b0d93e-6057-51e8-3752-d9c31f352fd3,,,,10.91.34.0 255.255.255.0,,,I.BCAN,IT-NCR-2018-[T]1456
CP03CASH2,Host_10.91.34.112,4359ea4a-6057-51e8-c019-3c9d61af1032,,,,10.91.34.112 255.255.255.255,,,I.BCAN,IT-NCR-2018-[T]1456
CP03CASH2,Host_10.91.34.114,469a5938-6057-51e8-021c-4eeff2adb7ce,,,,10.91.34.114 255.255.255.255,,,I.BCAN,IT-NCR-2018-[T]1456
CP03CASH2,Host_192.168.166.27,4903f346-6057-51e8-542c-fc62d256d65f,,,,192.168.166.27 255.255.255.255,,,E.UCN,IT-NCR-2018-[T]1456
CP03CASH2,Host_192.168.166.42,4bfb22fe-6057-51e8-e52c-4a7e43f6fe71,,,,192.168.166.42 255.255.255.255,,,E.UCN,IT-NCR-2018-[T]1456
CP03CASH2,Host_192.168.188.34,4eb8ebfc-6057-51e8-2b27-98470800dd4c,,,,192.168.188.34 255.255.255.255,,,E.UCN,IT-NCR-2018-[T]1456
CP03CASH2,Host_192.168.188.60,512778f4-6057-51e8-1d7f-0713824bc1d0,,,,192.168.188.60 255.255.255.255,,,E.UCN,IT-NCR-2018-[T]1456
CP03CASH2,Range_192.168.176.50-53,53f3ed1a-6057-51e8-9a21-862e6c5db3d7,iprange,192.168.176.50,192.168.176.53,,,,E.UCN,
CP03CASH2,Range_192.168.35.21-24,5736cf24-6057-51e8-663f-0acdafd0129f,iprange,192.168.35.21,192.168.35.24,,,,E.UCN,
CP03CASH2,Range_10.63.142.16-19,99b1e7ec-6059-51e8-d182-ced83f4d2e6b,iprange,10.63.142.16,10.63.142.19,,,,E.NMC,
CP03CASH2,Range_10.163.143.22-25,ecfaeaf2-6059-51e8-f78a-9765fdf863c8,iprange,10.163.143.22,10.163.143.25,,,,E.NMC,
CP03CASH2,Host_192.168.176.55,cb49696e-605a-51e8-887b-8786df23c6ae,,,,192.168.176.55 255.255.255.255,,,E.UCN,
CP03CASH2,Net_10.68.53.0,ac50c928-65d5-51e8-cf9e-4fc61f04e158,,,,10.68.53.0 255.255.255.0,,,E.OMDD4,
CP03CASH2,Host_10.68.53.15,b881e74a-65d5-51e8-ba37-7d366846ba6b,,,,10.68.53.15 255.255.255.255,,,E.OMDD4,
CP03CASH2,Range_192.168.150.107-108,2d276f32-6b55-51e8-df67-c03c2d2cdbf4,iprange,192.168.150.107,192.168.150.108,,,,E.UCN,IT-NCR-2018-[T]1456
CP03CASH2,Host_192.168.150.8,3232cd82-6b55-51e8-300a-e74693947fcc,,,,192.168.150.8 255.255.255.255,,,E.UCN,IT-NCR-2018-[T]1456
CP03CASH2,Range_192.168.188.174-175,359443fc-6b55-51e8-ae64-982136900a1d,iprange,192.168.188.174,192.168.188.175,,,,E.UCN,IT-NCR-2018-[T]1456
CP03CASH2,Host_192.168.190.124,4189814a-6b55-51e8-c882-ea89c28292f1,,,,192.168.190.124 255.255.255.255,,,E.UCN,IT-NCR-2018-[T]1456
CP03CASH2,Host_10.91.34.111,442a14c8-6b55-51e8-101b-052ff93cbfd8,,,,10.91.34.111 255.255.255.255,,,I.BCAN,IT-NCR-2018-[T]1456
CP03CASH2,Host_10.91.34.113,47f0d3f8-6b55-51e8-d00b-a584932e66e2,,,,10.91.34.113 255.255.255.255,,,I.BCAN,IT-NCR-2018-[T]1456
CP03CASH2,Host_10.90.35.11,ab448d0a-70d7-51e8-3ae8-bbc5c5ee8400,,,,10.90.35.11 255.255.255.255,,,I.BCAN,IT-NCR-2018-[T]1407
CP03CASH2,Host_10.90.35.13,ae751b16-70d7-51e8-0f13-97f16de3e3be,,,,10.90.35.13 255.255.255.255,,,I.BCAN,IT-NCR-2018-[T]1407
CP03CASH2,Net_10.90.35.0,b1da3a3e-70d7-51e8-9bff-61c7d0706d27,,,,10.90.35.0 255.255.255.0,,,I.BCAN,IT-NCR-2018-[T]1407
CP03CASH2,Range_192.168.25.174-175,b4673c98-70d7-51e8-a7e2-4e638edc3d7d,iprange,192.168.25.174,192.168.25.175,,,,E.UCN,
CP03CASH2,Range_192.168.66.29-30,c6747ee6-70d7-51e8-0b63-28936b30a5cc,iprange,192.168.66.29,192.168.66.30,,,,E.UCN,
CP03CASH2,Range_10.241.51.21-22,cb36bd9a-70d7-51e8-4ef4-9dfacb7db3de,iprange,10.241.51.21,10.241.51.22,,,,E.XSYS,
CP03CASH2,Range_10.241.151.21-22,cf8d81ee-70d7-51e8-826d-491e7ccdca52,iprange,10.241.151.21,10.241.151.22,,,,E.XSYS,
CP03CASH2,Range_10.241.150.21-22,d43c2646-70d7-51e8-82bf-2ec952ee6a5d,iprange,10.241.150.21,10.241.150.22,,,,E.EMFTProxy.CASH2,
CP03CASH2,Host_10.241.52.21,d767dbbc-70d7-51e8-0a34-aedc8dd74e68,,,,10.241.52.21 255.255.255.255,,,E.XSYS,IT-NCR-2018-[T]1407
CP03CASH2,Host_10.241.152.21,db1d8270-70d7-51e8-dfe0-552a651e587e,,,,10.241.152.21 255.255.255.255,,,E.EMFTAdmin,IT-NCR-2018-[T]1407
CP03CASH2,Net_10.241.51.0,e09ba27c-70d7-51e8-f469-a8ab0250092e,,,,10.241.51.0 255.255.255.0,,,E.XSYS,IT-NCR-2018-[T]1407
CP03CASH2,Net_10.241.52.0,e438340e-70d7-51e8-72f0-ff5c789bd92d,,,,10.241.52.0 255.255.255.0,,,E.XSYS,IT-NCR-2018-[T]1407
CP03CASH2,Net_10.241.151.0,ea8cae70-70d7-51e8-c06a-169751024b89,,,,10.241.151.0 255.255.255.0,,,E.XSYS,IT-NCR-2018-[T]1407
CP03CASH2,Net_10.241.152.0,ed08a2e4-70d7-51e8-43b2-956b4caa3d0d,,,,10.241.152.0 255.255.255.0,,,E.EMFTAdmin,IT-NCR-2018-[T]1407
CP03CASH2,Net_10.241.150.0,f5f0bb08-70d7-51e8-ed6e-1c1e65275474,,,,10.241.150.0 255.255.255.0,,,E.EMFTProxy.CASH2,IT-NCR-2018-[T]1407
CP03CASH2,Host_10.91.35.11,f887837e-70d7-51e8-2e64-401c3b63c00f,,,,10.91.35.11 255.255.255.255,,,I.BCAN,IT-NCR-2018-[T]1407
CP03CASH2,Net_10.91.35.0,fac69422-70d7-51e8-843a-f28498206401,,,,10.91.35.0 255.255.255.0,,,I.BCAN,IT-NCR-2018-[T]1407
CP03CASH2,Range_192.168.25.173-175,c5cd0700-7655-51e8-b9f4-fc18bfe9af4e,iprange,192.168.25.173,192.168.25.175,,,,E.UCN,IT-NCR-2018-[T]1407
CP03CASH2,Range_192.168.66.28-30,c853f6e6-7655-51e8-5548-2e319337aa3c,iprange,192.168.66.28,192.168.66.30,,,,E.UCN,IT-NCR-2018-[T]1407
CP03CASH2,Host_10.241.150.241,fd7aa426-7bd4-51e8-7e8c-ebdf04a20076,,,,10.241.150.241 255.255.255.255,,,E.EMFTProxy.CASH2,
CP03CASH2,Host_10.164.129.82,0bbbe464-a2cc-51e8-2537-44108fb8330f,,,,10.164.129.82 255.255.255.255,,,E.NMC,
CP03CASH2,Host_10.64.50.32,60557d5e-c3e3-51e8-4f17-5e8b49a1d40f,,,,10.64.50.32 255.255.255.255,,,E.NMC,
CP03CASH2,Host_10.64.50.38,65c83bc8-c3e3-51e8-dce9-e67ac755a90d,,,,10.64.50.38 255.255.255.255,,,E.NMC,
CP03CASH2,Host_192.168.25.14,a15ec3a0-c3e3-51e8-2326-0c472bfa6f8f,,,,192.168.25.14 255.255.255.255,,,E.UCN,
CP03CASH2,Net_10.1.150.0,d3236a30-c8d9-51e8-4b93-82d4190e3e50,,,,10.1.150.0 255.255.255.0,,,I.TOFAPP,
CP03CASH2,Net_10.2.150.0,da3dd616-c8d9-51e8-7a12-45c2a7ca2b04,,,,10.2.150.0 255.255.255.0,,,I.TOFAPP,
CP03CASH2,Host_10.1.150.20,fa70f6e8-c8d9-51e8-673e-0d5348e6a78e,,,,10.1.150.20 255.255.255.255,,,I.TOFAPP,
CP03CASH2,Host_10.2.150.20,fd7c222c-c8d9-51e8-3583-b1f9037697ab,,,,10.2.150.20 255.255.255.255,,,I.TOFAPP,
CP03CASH2,Range_10.152.129.1-5,ec01e616-c8da-51e8-92fa-a35cce4f2125,iprange,10.152.129.1,10.152.129.5,,,,E.TOF1,
CP03CASH2,Net_10.63.133.0,bb0d6430-c8db-51e8-2215-6a69f0781b49,,,,10.63.133.0 255.255.255.0,,,E.TOF1,
CP03CASH2,Host_10.2.150.26,7cac6e4a-f4df-51e8-410e-203385a1415c,,,,10.2.150.26 255.255.255.255,,,I.TOFAPP,
CP03CASH2,Host_10.91.21.42,7d872a52-f4e0-51e8-c627-7056885d8bf7,,,,10.91.21.42 255.255.255.255,,,I.OAdmWEB,
CP03CASH2,Host_192.168.25.203,b55480c2-f4e2-51e8-2aef-79c438ff7257,,,,192.168.25.203 255.255.255.255,,,E.UCN,
CP03CASH2,Range_10.2.88.117-118,fdcee028-0558-51e9-a772-22fe91f26057,iprange,10.2.88.117,10.2.88.118,,,,I.CASH.Trust2,
CP03CASH2,Range_10.1.101.21-22,0363314c-0559-51e9-9913-fbe6924a05b8,iprange,10.1.101.21,10.1.101.22,,,,E.CSC,
CP03CASH2,Range_10.2.101.21-22,0661dbaa-0559-51e9-3086-f9563236f786,iprange,10.2.101.21,10.2.101.22,,,,E.CSC,
CP03CASH2,Range_10.2.89.117-118,08f52cf0-0559-51e9-f07f-fde412d53317,iprange,10.2.89.117,10.2.89.118,,,,I.CASH.Trust2,
CP03CASH2,Range_10.1.102.21-22,afee37ca-0add-51e9-c1a7-d03e30a85c99,iprange,10.1.102.21,10.1.102.22,,,,E.CSC,
CP03CASH2,Range_10.2.102.21-22,b3e265ae-0add-51e9-4afd-eefd7d021504,iprange,10.2.102.21,10.2.102.22,,,,E.CSC,
CP03CASH2,Net_10.244.0.0/15,2fe98584-42aa-51e9-c035-f85e48a93f36,,,,10.244.0.0 255.254.0.0,,,I.CCI,
CP03CASH2,Net_10.248.0.0/15,33cb13e8-42aa-51e9-227d-0b045212c843,,,,10.248.0.0 255.254.0.0,,,I.CCI,
CP03CASH2,Host_10.245.132.85,37637a40-42aa-51e9-9812-9da53748b4df,,,,10.245.132.85 255.255.255.255,,,I.CCI,WBMCAPP102
CP03CASH2,Host_10.245.132.86,3ce2fe1e-42aa-51e9-dc34-6841662e283b,,,,10.245.132.86 255.255.255.255,,,I.CCI,WBMCAPP103
CP03CASH2,Host_10.249.132.52,43010aac-42aa-51e9-54d8-7ab74f463ff8,,,,10.249.132.52 255.255.255.255,,,I.CCI,WBMCAPP202
CP03CASH2,Host_10.249.132.53,49a6b0f0-42aa-51e9-2f43-e77152d219d5,,,,10.249.132.53 255.255.255.255,,,I.CCI,WBMCAPP203
CP03CASH2,Host_10.70.2.30,ad8bbd16-42ac-51e9-d3f1-da972e7ebfad,,,,10.70.2.30 255.255.255.255,,,I.TOFAPP,
CP03CASH2,Net_10.91.30.0,63afdca4-4766-51e9-25f9-d2cbdeb5eb2d,,,,10.91.30.0 255.255.255.0,,,I.CASH.Trust2,
CP03CASH2,Net_10.204.132.0,67203320-4766-51e9-a7a2-5969a85de234,,,,10.204.132.0 255.255.255.0,,,I.CASH.Trust2,
CP03CASH2,Host_192.168.166.74,437b3108-4767-51e9-a898-877d162b903b,,,,192.168.166.74 255.255.255.255,,,E.UCN,
CP03CASH2,Host_192.168.188.74,437b983c-4767-51e9-07dd-fda0044c52ac,,,,192.168.188.74 255.255.255.255,,,E.UCN,
CP03CASH2,Range_192.168.150.131-132,bd7f2f18-4767-51e9-eaf4-4c8f0b6cee3f,iprange,192.168.150.131,192.168.150.132,,,,E.UCN,
CP03CASH2,Host_192.168.166.219,f9ad308e-4767-51e9-323d-1f42810fdb8b,,,,192.168.166.219 255.255.255.255,,,E.UCN,
CP03CASH2,Range_192.168.166.53-54,2ae33eaa-4768-51e9-4703-f77ae996fde4,iprange,192.168.166.53,192.168.166.54,,,,E.UCN,
CP03CASH2,Range_192.168.166.184-185,a14f5cc2-4768-51e9-6a15-9268afd4f4f9,iprange,192.168.166.184,192.168.166.185,,,,E.UCN,
CP03CASH2,Host_10.245.79.24,f5d5c582-4cd7-51e9-d2d6-9f95e58861de,,,,10.245.79.24 255.255.255.255,,,I.CCI,
CP03CASH2,Host_10.249.79.24,f5d652e0-4cd7-51e9-5a12-7eb337d3eb17,,,,10.249.79.24 255.255.255.255,,,I.CCI,
CP03CASH2,Host_10.245.127.67,f5d6a790-4cd7-51e9-99bc-864f78e2254f,,,,10.245.127.67 255.255.255.255,,,I.CCI,
CP03CASH2,Host_10.249.127.51,f5d6f9c0-4cd7-51e9-0b99-3a2ef98969ef,,,,10.249.127.51 255.255.255.255,,,I.CCI,
CP03CASH2,Host_10.245.79.99,f5d74b96-4cd7-51e9-c750-262325050df2,,,,10.245.79.99 255.255.255.255,,,I.CCI,
CP03CASH2,Host_10.245.127.83,f5d7a3e8-4cd7-51e9-5c89-91ed39c37ce7,,,,10.245.127.83 255.255.255.255,,,I.CCI,
CP03CASH2,Host_10.245.127.84,f5d7fa78-4cd7-51e9-c561-7e1135c4ed6d,,,,10.245.127.84 255.255.255.255,,,I.CCI,
CP03CASH2,Host_10.245.79.19,f5d85176-4cd7-51e9-ad1d-a83a36c36d8b,,,,10.245.79.19 255.255.255.255,,,I.CCI,
CP03CASH2,Host_10.245.79.20,f5d8a842-4cd7-51e9-4078-5a7804d7902a,,,,10.245.79.20 255.255.255.255,,,I.CCI,
CP03CASH2,Host_10.249.79.19,f5d8ff72-4cd7-51e9-b6f7-43efc2a7c146,,,,10.249.79.19 255.255.255.255,,,I.CCI,
CP03CASH2,Host_10.249.239.19,f5d9576a-4cd7-51e9-697d-56115a474ea7,,,,10.249.239.19 255.255.255.255,,,I.CCI,
CP03CASH2,Range_10.1.89.117-118,1eee390e-4cd8-51e9-62cc-8dcf84a05be5,iprange,10.1.89.117,10.1.89.118,,,,I.CASH.Trust2,
