vdom,id,name,uuid,srcintf,dstintf,srcaddr,dstaddr,schedule,service,logtraffic,action,utm-status,comments,status,nat,ippool,poolname,ips-sensor
CT901CASH1,680,CASH dev to TOF DTS2,b032623e-d12f-51e8-540f-f59a731a625d,I.Dev.CASH,I.TOFAPP,HOST_10.163.246.135 HOST_10.163.237.28 HOST_10.163.237.29 HOST_10.163.236.28 HOST_10.163.233.31 HOST_10.163.234.28 HOST_10.163.235.28 HOST_10.163.231.141 HOST_10.163.238.28 HOST_10.163.223.28 HOST_10.163.224.28,Host_10.70.12.200,always,TCP/22 PING,all,accept,enable,IT-NCR-2018-[T]1933,,,,,otpc-all
CT901CASH1,681,Accrued interest file,12c965b6-d291-51e8-dcbb-f4403c1c409c,I.CASH.Trust,E.XSYS,Range_10.1.89.119-122,Host_172.22.5.3 Host_172.22.8.4,always,PORT_FTPS PORT_FTP_DATA ALL_ICMP,all,accept,enable,IT-NCR-2018-[T]1933,,,,,otpc-all
CT901CASH1,682,Accrued interest file 2,18535c12-d291-51e8-0956-6b5e02024f20,I.CASH.Trust,I.TOFAPP,Range_10.1.89.119-122,Host_10.70.12.200,always,TCP/22 PING,all,accept,enable,IT-NCR-2018-[T]1933,,,,,otpc-all
CT901CASH1,683,MIX collect xdp-cap file,1a50b3ca-d291-51e8-728b-8b28c24d6ee7,I.TOFAPP,I.CASH.Trust,Host_10.70.12.30,Range_10.1.89.119-122 Host_10.1.90.86,always,TCP/22 PING,all,accept,enable,IT-NCR-2018-[T]1933,,,,,otpc-all
CT901CASH1,684,MIX collect xdp-cap file 2,1d8965be-d291-51e8-ac7b-53d6c4df1c32,E.XSYS,I.CASH.Trust,Host_172.16.64.149 Host_172.16.128.149 Host_172.16.128.37 Host_172.16.128.39 Host_172.16.64.38 Host_172.16.64.40,Range_10.1.88.119-122 Host_10.1.90.86 Range_10.1.88.117-118 Range_10.2.88.117-118,always,TCP/22 PING,all,accept,enable,IT-NCR-2018-[T]1933,,,,,otpc-all
CT901CASH1,685,ODS and SMD collect xdp-cap files,207e8268-d291-51e8-4961-9984633e738d,E.UCN,I.CASH.Trust,Host_192.168.25.84 Range_192.168.25.86-87,Range_10.1.89.119-122 Host_10.1.90.86 Host_10.1.90.130 Host_10.1.90.107 Host_10.1.90.108 Host_10.1.90.105 Host_10.1.90.102 Host_10.1.89.123 Host_10.1.89.124 Host_10.2.89.123 Host_10.2.89.124 Range_10.1.88.117-118 Range_10.2.88.117-118,always,TCP/22 PING,all,accept,enable,IT-NCR-2018-[T]1933,,,,,otpc-all
CT901CASH1,686,SMARTS to CSC DEV CASH,4add8b36-d73b-51e8-8c03-5501166bccd2,E.SMARTS,I.Dev.CASH,Host_10.1.150.20 Host_10.2.150.20 Range_10.1.150.120-121,Range_10.163.224.18-19,always,TCP/61001-61002 TCP/62001-62004 PING,all,accept,enable,IT-NCR-2018-[T]1943,,,,,otpc-all
CT901CASH1,687,OMDCC to dev CSC,c92a8b76-d8c9-51e8-92e7-77a694b175d5,I.CASH.Trust,I.Dev.CASH,Range_10.1.89.90-98 Range_10.2.89.94-95,Host_10.163.227.11 Host_10.163.229.11 Host_10.163.226.11,always,TCP/22 PING,all,accept,enable,IT-NCR-2018-[T]1914,,,,,otpc-all
CT901CASH1,688,OMDCC to EZOES,ce4da048-d8c9-51e8-1efe-742429116130,I.CASH.Trust,I.CSCDMZ,Range_10.1.89.90-98 Range_10.2.89.94-95,Host_10.1.125.11_CSCDMZ Host_10.1.125.13_CSCDMZ Host_10.1.125.41 Host_10.1.125.42 Range_10.1.125.101-102_CSC,always,TCP/22310 TCP/22950 TCP/22110 TCP/22190 TCP/27310 TCP/27950 TCP/27110 TCP/27190 PING,all,accept,enable,IT-NCR-2018-[T]1914,,,,,otpc-all
CT901CASH1,689,MTC to MMDH publisher,3e868514-d8ca-51e8-b980-78ee0f416a41,Dev.MiddleSky,I.CASH.Trust,Net_10.18.108.0,Host_10.1.90.45,always,TCP/55955 TCP/55965 TCP/55975 TCP/55985 TCP/55995 PING,all,accept,enable,IT-NCR-2018-[T]1911,,,,,otpc-all
CT901CASH1,690,MTC SSH to MMDH Client,42d6cca0-d8ca-51e8-6c8c-a51f76deef75,E.MTC,I.CASH.Trust,Net_10.193.36.0,Host_10.1.88.45,always,TCP/22 PING,all,accept,enable,IT-NCR-2018-[T]1911,,,,,otpc-all
CT901CASH1,691,MDD User to MMDH Client and GUI,65c156da-d8cb-51e8-447b-6a15f2c88b13,E.CASHIAN,I.CASH.Trust,Host_10.63.116.5 Host_10.63.116.7,Host_10.1.88.45,always,TCP/22 TCP/5432 PING,all,accept,enable,IT-NCR-2018-[T]1911,,,,,otpc-all
CT901CASH1,692,DEV OMDC to MMDH Client,65e894de-d8cb-51e8-b9e0-2411f0a0563a,I.Dev.CASH,I.CASH.Trust,HOST_10.163.236.29,Host_10.1.90.45,always,TCP/22 PING,all,accept,enable,IT-NCR-2018-[T]1911,,,,,otpc-all
CT901CASH1,693,MMDH to DEV OMDC,69c46786-d8cb-51e8-e596-7cfe46d45d8f,I.CASH.Trust,I.Dev.CASH,Host_10.1.90.45,HOST_10.163.237.28 HOST_10.163.236.28,always,TCP/55755 PING,all,accept,enable,IT-NCR-2018-[T]1911,,,,,otpc-all
CT901CASH1,694,MiddleSky for ENV-63 FIX,3c5b6d0e-db63-51e8-eeaa-7419b7acaa31,Dev.MiddleSky,I.Dev.CASH,Net_10.18.108.0,HOST_10.163.237.23,always,TCP/35525-35526 TCP/35650-35651 TCP/35891-36892 TCP/35905-35906 PING,all,accept,enable,IT-NCR-2018-[T]1862,,,,,otpc-all
CT901CASH1,695,MiddleSky for ENV-63 Admin Page,4060546e-db63-51e8-a17d-51999d75bf28,Dev.MiddleSky,I.Dev.CASH,Net_10.18.108.0,Host_10.163.246.78 HOST_10.163.246.71,always,TCP/38630 PING,all,accept,enable,IT-NCR-2018-[T]1862,,,,,otpc-all
CT901CASH1,696,MiddleSky for ENV-63 Admin Page2,43ede3da-db63-51e8-aac0-4c11d0011ca4,Dev.MiddleSky,I.Dev.CASHMGT,Net_10.18.108.0,Host_10.163.247.78 HOST_10.163.247.71,always,TCP/38630 PING,all,accept,enable,IT-NCR-2018-[T]1862,,,,,otpc-all
CT901CASH1,697,MiddleSky for ENV-63 OMD-C RTS,48346f40-db63-51e8-262f-582ce876e3d7,Dev.MiddleSky,I.Dev.CASH,Net_10.18.108.0,HOST_10.163.237.28,always,TCP/55455 PING,all,accept,enable,IT-NCR-2018-[T]1862,,,,,otpc-all
CT901CASH1,698,MiddleSky for ENV-63 OMD-C MMDH,4cf00b8e-db63-51e8-96bf-1c4f5641c03c,Dev.MiddleSky,I.Dev.CASH,Net_10.18.108.0,HOST_10.163.237.177,always,TCP/55955 TCP/55965 TCP/55975 TCP/55985 TCP/55995 PING,all,accept,enable,IT-NCR-2018-[T]1862,,,,,otpc-all
CT901CASH1,699,Msky to OMD-C Env-63 Client Tool,50bee050-db63-51e8-5c53-f402c5e76554,Dev.MiddleSky,I.Dev.CASH,Net_10.18.108.0,HOST_10.163.237.27,always,TCP/55388-55393 PING,all,accept,enable,IT-NCR-2018-[T]1862,,,,,otpc-all
CT901CASH1,700,Msky to follow OMD server\'s NTP,547443d4-db63-51e8-efc2-a985d84ee3d1,Dev.MiddleSky,I.Dev.CASH,Net_10.18.108.0,HOST_10.163.237.28,always,UDP/123 PING,all,accept,enable,IT-NCR-2018-[T]1862,,,,,otpc-all
CT901CASH1,701,MTC VDI to OMD-C Dev,586c38a2-db63-51e8-e9eb-0d5523c07d5f,E.MTC,I.Dev.CASH,Net_10.193.36.0,Host_10.163.246.78 HOST_10.163.246.71,always,TCP/38630 PING,all,accept,enable,IT-NCR-2018-[T]1862,,,,,otpc-all
CT901CASH1,702,MTC VDI to OMD-C Dev2,5c1f9afc-db63-51e8-818d-f0b15d0c3a5a,E.MTC,I.Dev.CASHMGT,Net_10.193.36.0,Host_10.163.247.78 HOST_10.163.247.71,always,TCP/38630 PING,all,accept,enable,IT-NCR-2018-[T]1862,,,,,otpc-all
CT901CASH1,703,MTC for ENV-63 OMD-C RTS2,5f33dc08-db63-51e8-074c-8c4dcf44ce29,E.MTC,I.Dev.CASH,Net_10.193.36.0,HOST_10.163.237.27,always,TCP/22 PING,all,accept,enable,IT-NCR-2018-[T]1862,,,,,otpc-all
CT901CASH1,704,SPP to OMDC,b3a7c5b6-e0b2-51e8-0d5e-a771c0df7f33,E.UCN,I.CASH.Trust,HOST_192.168.25.203,Range_10.1.89.84-85 Range_10.2.89.84-85,always,TCP/22 PING,all,accept,enable,IT-NCR-2018-[T]1976,,,,,otpc-all
CT901CASH1,705,MTC to DEV CASH,53748872-e0b3-51e8-686b-7aa9c2e2740e,E.MTC,I.Dev.CASH,Net_10.193.36.0,NET_10.163.234.0 NET_10.163.235.0 NET_10.163.236.0 NET_10.163.237.0 NET_10.163.238.0,always,TCP/38000-38999 PING,all,accept,enable,IT-NCR-2018-[T]2013:51,,,,,otpc-all
CT901CASH1,706,MiddleSky to dev CASHWABI FIX,59ca06ac-e0b3-51e8-619d-6f18001fbdc8,Dev.MiddleSky,I.Dev.CASH,Net_10.18.108.0,NET_10.163.234.0 NET_10.163.235.0 NET_10.163.236.0 NET_10.163.237.0 NET_10.163.238.0,always,TCP/38000-38999 PING,all,accept,enable,IT-NCR-2018-[T]2013:52,,,,,otpc-all
CT901CASH1,707,DEV CASH MGT to Ansible AT,5c649292-e0b3-51e8-6845-56ccc22ea122,I.Dev.CASHMGT,E.NMC,NET_10.163.247.0,HOST_10.164.1.26,always,TCP/22 TCP/80 TCP/443 PING,all,accept,enable,IT-NCR-2018-[T]2013:53,,,,,otpc-all
CT901CASH1,708,DEV CSC to Middle Sky WABI,6056476a-e0b3-51e8-0be8-72930f484d34,I.Dev.CASH,Dev.MiddleSky,NetGp_Dev_OTP_CSC,Net_10.18.108.0,always,TCP/22 PING,all,accept,enable,IT-NCR-2018-[T]2013:54,,,,,otpc-all
CT901CASH1,709,DEV CASH MGT to CCCG NM,884bff26-e0b3-51e8-dc45-19df8bdf9150,I.Dev.CASHMGT,I.CCCG,NET_10.163.247.0,Net_10.1.140.0 Net_10.2.140.0,always,TCP/22 PING,all,accept,enable,IT-NCR-2018-[T]2013:55,,,,,otpc-all
CT901CASH1,721,TOF to CCASS_2,7235d08c-e661-51e8-823d-7d437caf5402,I.TOFAPP,E.XSYS,Net_10.70.12.0,Host_172.22.5.3 Host_172.22.8.4 Host_172.22.3.2,always,FTP TCP/7001-7020 FTP_DATA FTP_GET FTP_PUT PING PORT_FTPS PORT_FTP_DATA,all,accept,enable,,,,,,otpc-all
CT901CASH1,720,MMDH to DEV OMDC.,1feb9408-e6fa-51e8-e83c-d7130d447586,E.OMD1.TB,I.CASH.Trust,Host_10.1.101.21 Host_10.1.101.22 Host_10.2.101.21 Host_10.2.101.22,Host_10.1.89.123 Host_10.1.89.124 Host_10.2.89.123 Host_10.2.89.124,always,TCP/55755,all,accept,enable,IT-NCR-2018-[T]2067,,,,,otpc-all
CT901CASH1,710,CCCG to UCN iLo,b13907e6-e700-51e8-194c-f1c1f0979ba4,I.CCCG,E.UCN,Net_10.1.140.0 Net_10.2.140.0,Host_192.168.150.226 Host_192.168.188.226,always,UDP/161-162,all,accept,enable,IT-NCR-2018-[T]2037,,,,,otpc-all
CT901CASH1,711,CCCG to Networker,ba3a3a4a-e700-51e8-b7b7-b539cb8b04ea,I.CCCG,E.NMC,Net_10.1.140.0 Net_10.2.140.0,NetGp_New_Networker,always,PORT_Network_Backup,all,accept,enable,IT-NCR-2018-[T]2037,,,,,otpc-all
CT901CASH1,712,CCCG to BMC,c40d8662-e700-51e8-667f-e1d73d66d35a,I.CCCG,E.UCN,Net_10.1.140.0 Net_10.2.140.0,Range_192.168.150.225-226 Range_192.168.188.225-226,always,PORT_BMC_Monitor,all,accept,enable,IT-NCR-2018-[T]2037,,,,,otpc-all
CT901CASH1,713,CCCG to NTP,cbf9c5e8-e700-51e8-e28e-b7f3a79e8245,I.CCCG,E.NMC,Net_10.1.140.0 Net_10.2.140.0,Range_10.164.1.200-201 Range_10.164.129.200-201,always,UDP/123,all,accept,enable,IT-NCR-2018-[T]2037,,,,,otpc-all
CT901CASH1,714,Networker to CCCG,d42a78d4-e700-51e8-257f-6260d1600884,E.NMC,I.CCCG,NetGp_New_Networker,Net_10.1.140.0 Net_10.2.140.0,always,PORT_Network_Backup,all,accept,enable,IT-NCR-2018-[T]2037,,,,,otpc-all
CT901CASH1,715,BMC to CCCG,dbfc0a14-e700-51e8-a8af-3fb9fe8747cc,E.UCN,I.CCCG,Range_192.168.150.225-226 Range_192.168.188.225-226,Net_10.1.140.0 Net_10.2.140.0,always,PORT_BMC_Monitor,all,accept,enable,IT-NCR-2018-[T]2037,,,,,otpc-all
CT901CASH1,716,CTM to CCCG,266006a4-e702-51e8-aedb-80befbcac1d0,E.NMC,I.CCCG,HOST_10.164.1.21 HOST_10.164.129.21 HOST_10.164.1.26 HOST_10.164.1.27,Net_10.1.140.0 Net_10.2.140.0,always,TCP/22 PING,all,accept,enable,IT-NCR-2018-[T]2037,,,,,otpc-all
CT901CASH1,717,CCCG to CTM YUM,31f8ed00-e702-51e8-4c28-99172f5f7e2c,I.CCCG,E.NMC,Net_10.1.140.0 Net_10.2.140.0,HOST_10.164.1.21 HOST_10.164.129.21,always,TCP/80,all,accept,enable,IT-NCR-2018-[T]2037,,,,,otpc-all
CT901CASH1,718,UCN to CCCG iLo,6cad529c-e702-51e8-474c-a5d767d8c6a6,E.UCN,I.CCCG,Range_192.168.166.181-182,Net_10.1.140.0 Net_10.2.140.0,always,PORT_ILO3,all,accept,enable,IT-NCR-2018-[T]2037,,,,,otpc-all
CT901CASH1,719,VC to CCCG,7478512a-e702-51e8-83c0-5d61de98588a,E.NMC,I.CCCG,Net_10.63.142.0 Net_10.163.143.0,Net_10.1.140.0 Net_10.2.140.0,always,TCP/22,all,accept,enable,IT-NCR-2018-[T]2037,,,,,otpc-all
CT901CASH1,722,CCCG to UCN NM RDP,482a877e-e756-51e8-4298-181efbbb4828,I.CCCG,E.UCN,Net_10.1.140.0 Net_10.2.140.0,Net_192.168.150.0 NET_192.168.143.0 NET_192.168.166.0 Net_192.168.188.0 NET_192.168.187.0,always,TCP/3389,all,accept,enable,IT-NCR-2018-[T]2024,,,,,otpc-all
CT901CASH1,723,UCN to CCCG NM RDP,5114976c-e756-51e8-1859-d2c7745c90bd,E.UCN,I.CCCG,Net_192.168.150.0 NET_192.168.143.0 NET_192.168.166.0 Net_192.168.188.0 NET_192.168.187.0,Net_10.1.140.0 Net_10.2.140.0,always,TCP/3389,all,accept,enable,IT-NCR-2018-[T]2024,,,,,otpc-all
CT901CASH1,724,CCCG to UCN SCOM,56981c68-e756-51e8-2129-af5fc59f4dca,I.CCCG,E.UCN,Net_10.1.140.0 Net_10.2.140.0,HOST_192.168.150.36 HOST_192.168.188.36,always,TCP/5723,all,accept,enable,IT-NCR-2018-[T]2024,,,,,otpc-all
CT901CASH1,725,CCCG to UCN SCCM,5bec7038-e756-51e8-e65a-a2d3246a5a0a,I.CCCG,E.UCN,Net_10.1.140.0 Net_10.2.140.0,RANGE_192.168.166.53-54 Range_192.168.166.184-185,always,PORT_SCCM,all,accept,enable,IT-NCR-2018-[T]2024,,,,,otpc-all
CT901CASH1,726,CCCG to UCN TrendMicro,620d6ff8-e756-51e8-cf50-4cf4b1456c1a,I.CCCG,E.UCN,Net_10.1.140.0 Net_10.2.140.0,HOST_192.168.166.74,always,TCP/8080 TCP/11267,all,accept,enable,IT-NCR-2018-[T]2024,,,,,otpc-all
CT901CASH1,727,UCN TrendMicro to CCCG,66de87b0-e756-51e8-13b1-33548e3fbf33,E.UCN,I.CCCG,HOST_192.168.166.74,Net_10.1.140.0 Net_10.2.140.0,always,TCP/8080 TCP/11267,all,accept,enable,IT-NCR-2018-[T]2024,,,,,otpc-all
CT901CASH1,728,CCCG to UCN KMS,6bafcf56-e756-51e8-05b1-913cdb32c5d9,I.CCCG,E.UCN,Net_10.1.140.0 Net_10.2.140.0,RANGE_192.168.150.131-132 HOST_192.168.166.219,always,TCP/1688,all,accept,enable,IT-NCR-2018-[T]2024,,,,,otpc-all
CT901CASH1,729,CCCG to UCN Patch MGT,71b7b526-e756-51e8-7456-192475e94ad9,I.CCCG,E.UCN,Net_10.1.140.0 Net_10.2.140.0,HOST_192.168.150.94 RANGE_192.168.188.25-26,always,PORT_PatchMan,all,accept,enable,IT-NCR-2018-[T]2024,,,,,otpc-all
CT901CASH1,730,UCN Patch MGT to CCCG,7a90c4e4-e756-51e8-61f7-0eb9ee8ffed3,E.UCN,I.CCCG,HOST_192.168.150.94 RANGE_192.168.188.25-26,Net_10.1.140.0 Net_10.2.140.0,always,PORT_PatchMan,all,accept,enable,IT-NCR-2018-[T]2024,,,,,otpc-all
CT901CASH1,731,MMDH to NTP,ba9b9108-eef5-51e8-7f5d-c86b6276afde,E.OMD1.TB,E.NMC,Net_10.1.102.0 Net_10.2.102.0,Range_10.164.1.200-201 Range_10.164.129.200-201,always,UDP/123,all,accept,enable,IT-NCR-2018-[T]2032,,,,,otpc-all
CT901CASH1,732,MDD User to MMDH1,c8b8edc6-eef5-51e8-292b-456c302e1d5e,E.Dev.CASHIAN,I.Dev.CASH,HOST_10.63.116.5,HOST_10.163.237.28,always,TCP/22 ALL_ICMP,all,accept,enable,IT-NCR-2018-[T]2156,,,,,otpc-all
CT901CASH1,733,MDD User to MMDH2,ccbac6d8-eef5-51e8-0e64-566f6b8f8689,E.Dev.CASHIAN,I.CASH.Trust,HOST_10.63.116.5,Host_10.1.88.45,always,TCP/5432 ALL_ICMP,all,accept,enable,IT-NCR-2018-[T]2156,,,,,otpc-all
CT901CASH1,734,UCN Xenapp to OMDC testing node,0975ad5e-f225-51e8-6161-5fcf9268926d,E.UCN,I.Dev.CASH,Host_192.168.176.208,HOST_10.163.236.28,always,TCP/22 PING,all,accept,enable,,,,,,otpc-all
CT901CASH1,735,UCN Xenapp to OMDCC and OMDD node,0c5cebf4-f225-51e8-8a18-7a78eb540d26,E.UCN,I.CASH.Trust,Host_192.168.176.208,Host_10.1.88.90 Host_10.1.88.101,always,TCP/22 PING,all,accept,enable,,,,,,otpc-all
CT901CASH1,741,UCN Xenapp to OTPC-WEB,ec6dc400-fce5-51e8-6e1e-f319b8a5ad8c,E.UCN,I.OAdmWEB,Host_192.168.176.208,Host_10.90.21.11 Host_10.91.21.11,always,PING TCP/1818 TCP/443 TCP/80 TCP/8080 TCP/8443 TCP/1919 TCP/21818 TCP/21919,all,accept,enable,NCR-2164:Plike22,,,,,otpc-all
CT901CASH1,742,UCN Xenapp to ADV1-2,65cd43ac-fce6-51e8-aef4-40b730e30f39,E.UCN,I.TOFAPP,Host_192.168.176.208,Range_10.70.12.1-4 Range_10.70.13.1-2,always,TCP/22 PING TCP/21 TCP/23,all,accept,enable,NCR-2164:Plike23-24,,,,,otpc-all
CT901CASH1,736,CCCG to CSC Admin App Ping,4422130c-f225-51e8-8bd5-3f6b8bbe0cea,I.CCCG,I.OAdmAPP,Net_10.1.149.0 Net_10.2.149.0,Net_10.90.60.0 Net_10.91.60.0,always,PING,all,accept,enable,IT-NCR-2018-[T]2156,,,,,otpc-all
CT901CASH1,737,CCCG to CSC Admin App SCP,47d6ed6a-f225-51e8-4510-6b8e41170df7,I.CCCG,I.OAdmAPP,Range_10.1.149.16-17 Range_10.2.149.16-17,Range_10.90.60.11-12 Range_10.91.60.11-12,always,TCP/22,all,accept,enable,NCR-2164:54-55,,,,,otpc-all
CT901CASH1,738,CSC Admin App to CCCG Ping,4a740684-f225-51e8-b52c-a25a4eadb475,I.OAdmAPP,I.CCCG,Net_10.90.60.0 Net_10.91.60.0,Net_10.1.149.0 Net_10.2.149.0,always,PING,all,accept,enable,,,,,,otpc-all
CT901CASH1,739,CSC Admin App to CCCG SCP,4d9d6f1c-f225-51e8-3040-436173fb22c7,I.OAdmAPP,I.CCCG,Range_10.90.60.11-12 Range_10.91.60.11-12,Range_10.1.149.16-17 Range_10.2.149.16-17,always,TCP/22,all,accept,enable,NCR-2164:58-59,,,,,otpc-all
CT901CASH1,740,CSC DEV to DEV Cash MGT,511c944c-f225-51e8-59f9-a962540240a7,I.Dev.CASH,I.Dev.CASHMGT,NetGp_Dev_OTP_CSC,NET_10.163.247.0,always,TCP/22,all,accept,enable,NCR-2164:DEV56,,,,,otpc-all
CT901CASH1,743,CCCG to SATWEB DTS SCP,48061784-fdbf-51e8-d8f6-7a21b1db9b85,I.CCCG,I.SATWEB,Net_10.1.149.0 Net_10.2.149.0,Net_10.70.14.0 Net_10.70.4.0,always,TCP/22 PING,all,accept,enable,NCR-2164:Plike22,,,,,otpc-all
CT901CASH1,744,CCCG to SATWEB DTS GCM,482f2e3a-fdbf-51e8-c148-0f3df217e20b,I.SATWEB,I.CCCG,Net_10.70.14.0 Net_10.70.4.0,Net_10.1.149.0 Net_10.2.149.0,always,TCP/33900,all,accept,enable,NCR-2164:Plike23-24,,,,,otpc-all
CT901CASH1,745,CSC to DEV CASH SFTP 2,0d674836-fdc0-51e8-6495-227a035f1103,I.CSCDMZ,I.Dev.CASH,Host_10.1.125.103_CSCDMZ,Range_10.163.246.181-184,always,TCP/22 PING,all,accept,enable,IT-NCR-2018-[T]2236:3,,,,,otpc-all
CT901CASH1,746,DEV Cash to EZOES SFTP,0d8e6ff6-fdc0-51e8-5789-3dc3e36f488c,I.Dev.CASH,I.CSCDMZ,Range_10.163.246.181-184,Host_10.1.125.103_CSCDMZ,always,TCP/22 PING,all,accept,enable,IT-NCR-2018-[T]2236:6,,,,,otpc-all
CT901CASH1,747,OMDC dev to EMFT dev,b8831204-09b4-51e9-dc29-a92563ef380d,I.CASH.Trust,Dev.MiddleSky,Net_10.1.88.0,Net_10.18.117.0,always,TCP/80 TCP/443 TCP/444 TCP/10022,all,accept,enable,IT-NCR-2018-[T]2259,,,,,otpc-all
CT901CASH1,749,MTC SSH to OMDCC,277b60b8-09b4-51e9-ef17-7ecd9b913b50,E.MTC,I.CASH.Trust,Net_10.193.36.0,Host_10.1.88.91 Host_10.1.88.97,always,PING TCP/22,all,accept,enable,,,,,,otpc-all
CT901CASH1,750,IAN SSH to OMDCC,2cb56506-09b4-51e9-f1b6-c29ef43afa0a,E.Dev.CASHIAN,I.CASH.Trust,NET_10.63.116.0,Host_10.1.88.91 Host_10.1.88.97,always,PING TCP/22,all,accept,enable,,,,,,otpc-all
CT901CASH1,751,WABI-FIX to OCG MGT,27ede6ec-0a77-51e9-8cf0-e7d92c9f7e25,I.Dev.CASHMGT,I.CASH.Trust,NET_10.163.247.0,NET_10.1.95.0 Net_10.2.95.0,always,PING TCP/22 TCP/40000-41000 tcp/50000-51000,all,accept,enable,,,,,,otpc-all
CT901CASH1,752,WABI-FIX to CCCG MGT,295cda4c-0a77-51e9-2bb7-1a90d7f2b23b,I.Dev.CASHMGT,I.CCCG,NET_10.163.247.0,Net_10.1.140.0 Net_10.2.140.0,always,PING TCP/22 TCP/33100-33400,all,accept,enable,,,,,,otpc-all
CT901CASH1,753,WABI-FIX to OTPC Admin MGT,7809a436-0a77-51e9-02c0-a06f3368f497,I.Dev.CASHMGT,I.OAdmWEB,NET_10.163.247.0,Net_10.90.22.0 Net_10.91.22.0,always,PING TCP/22 TCP/80 TCP/443 TCP/8080 TCP/8443 TCP/1818 TCP/1919 TCP/21818 TCP/21919,all,accept,enable,,,,,,otpc-all
CT901CASH1,754,WABI-FIX to SATWEB MGT,a97f2f0e-0a77-51e9-aa8a-0a89fb28f438,I.Dev.CASHMGT,I.SATWEB,NET_10.163.247.0,Net_10.70.5.0_ Net_10.70.15.0,always,PING TCP/22 TCP/80 TCP/443 TCP/8080 TCP/8443 TCP/1818 TCP/1919 TCP/21818 TCP/21919,all,accept,enable,,,,,,otpc-all
CT901CASH1,755,WABI-FIX to OMDC MGT,af02733c-0a77-51e9-4fe0-e15560fd8aac,I.Dev.CASHMGT,I.CASH.Trust,NET_10.163.247.0,Net_10.1.88.0 Net_10.2.88.0,always,PING TCP/22,all,accept,enable,,,,,,otpc-all
CT901CASH1,756,CASH IAN to QTH OMDC Client,cbc0a318-0a77-51e9-cafd-eeb3253cb1ad,E.Dev.CASHIAN,I.Dev.CASH,NET_10.63.116.0 NET_10.63.125.0,Host_10.163.223.27 Host_10.163.224.27,always,PING TCP/22,all,accept,enable,,,,,,otpc-all
CT901CASH1,757,CASH IAN to QTH OCG,cbdf303a-0a77-51e9-6c5c-2169fd8a03c2,E.Dev.CASHIAN,I.Dev.CASH,NET_10.63.116.0 NET_10.63.125.0,Range_10.163.223.22-23 Range_10.163.224.22-23,always,PING tcp/50000-51000,all,accept,enable,,,,,,otpc-all
CT901CASH1,758,CASH IAN to QTH CMG,d1ba30d6-0a77-51e9-b499-1eed083530a0,E.Dev.CASHIAN,I.Dev.CASH,NET_10.63.116.0 NET_10.63.125.0,Range_10.163.223.122-125 Range_10.163.224.122-125,always,PING tcp/50000-51000,all,accept,enable,,,,,,otpc-all
CT901CASH1,759,SATWEB to TOF DB Data,426d57d4-238e-51e9-da58-fc0bdab35148,I.SATWEB,I.TOFAPP,Range_10.70.14.51-52,Host_10.70.12.20 Host_10.70.12.30,always,TCP/50006-50007 TCP/51006-51007,all,accept,enable,IT-NCR-2018-[T]2450:78,,,,,otpc-all
CT901CASH1,760,SMARTS to OMDCC RTS E2E_2,d47c1f2a-238e-51e9-e033-6b7d2743242c,Dev.MiddleSky,I.CASH.Trust,Range_10.18.113.5-6,HOST_10.1.90.98 Host_10.1.90.91 HOST_10.1.90.41 Range_10.1.90.94-95,always,TCP/55455,all,accept,enable,IT-NCR-2018-[T]2497:60,,,,,otpc-all
CT901CASH1,769,TBC 10,ce5b1cc4-23be-51e9-b874-e0aff9222bf0,I.CSCDMZ,E.NMC,Net_10.1.125.0_CSCDMZ,Host_10.164.1.23 Host_10.164.1.24 HOST_10.164.1.51 Range_10.63.142.1-6 HOST_10.163.143.24,always,PORT_DOLLARU,all,accept,enable,,,,,,otpc-all
CT901CASH1,761,NMC to CCCG DollarU,ad94c31a-2b51-51e9-74c6-7f8ba32da560,E.NMC,I.CCCG,Host_10.164.1.23 Host_10.164.1.24 HOST_10.164.1.51 Range_10.63.142.1-6 HOST_10.163.143.24,Net_10.1.140.0 Net_10.2.140.0,always,PORT_DOLLARU,all,accept,enable,IT-NCR-2018-[T]2404,,,,,otpc-all
CT901CASH1,762,CCCG to NMC DollarU,b4910dea-2b51-51e9-a730-8b31927da6e3,I.CCCG,E.NMC,Net_10.1.140.0 Net_10.2.140.0,Host_10.164.1.23 Host_10.164.1.24 HOST_10.164.1.51 Range_10.63.142.1-6 HOST_10.163.143.24,always,PORT_DOLLARU,all,accept,enable,IT-NCR-2018-[T]2404,,,,,otpc-all
CT901CASH1,763,CCCG to UCN BMC,17894c3c-2b52-51e9-48c6-d986a4a0f0aa,I.CCCG,E.UCN,Net_10.1.140.0 Net_10.2.140.0,Range_192.168.150.225-226 Range_192.168.188.225-226,always,PORT_BMC_Monitor,all,accept,enable,IT-NCR-2018-[T]2404,,,,,otpc-all
CT901CASH1,764,UCN NMC to CCCG,1c3dcd7a-2b52-51e9-18f7-9d1dc5b34101,E.UCN,I.CCCG,Range_192.168.150.225-226 Range_192.168.188.225-226,Net_10.1.140.0 Net_10.2.140.0,always,PORT_BMC_Monitor,all,accept,enable,IT-NCR-2018-[T]2404,,,,,otpc-all
