vdom,id,name,uuid,srcintf,dstintf,srcaddr,dstaddr,schedule,service,logtraffic,action,utm-status,ips-sensor,comments,nat,ippool,poolname
CP03CASH2,494,BCAN to SSE File Gateway,43295dc6-70d8-51e8-696d-b9c05066e868,I.BCAN,E.TOF1,Host_10.90.35.11 Host_10.90.35.13 Host_10.91.35.11,Host_10.65.85.3,always,TCP/22,all,accept,enable,otpc-all,IT-NCR-2018-[T]1407:4:2018_0616,,,
CP03CASH2,495,BCAN to SSE PING,47cef958-70d8-51e8-8af5-6216eefd1f2e,I.BCAN,E.TOF1,Net_10.90.35.0 Net_10.91.35.0,Net_10.65.85.0,always,PING,all,accept,enable,otpc-all,IT-NCR-2018-[T]1407,,,
CP03CASH2,496,BCAN to UCN get error report,4d94d66e-70d8-51e8-6e1b-6c1a5d7c5797,I.BCAN,E.UCN,Host_10.91.35.11,Range_192.168.25.173-175 Range_192.168.66.28-30,always,TCP/1433 TCP/1434,all,accept,enable,otpc-all,IT-NCR-2018-[T]1407:5:2018_0616,,,
CP03CASH2,497,BCAN to DTS,5f175b28-70d8-51e8-8ebd-dc997269d8cd,I.BCAN,I.SATWEB,Host_10.90.35.11 Host_10.90.35.13 Host_10.91.35.11,Host_10.70.4.61,always,TCP/22,all,accept,enable,otpc-all,IT-NCR-2018-[T]1407:6:2018_0616,,,
CP03CASH2,498,BCAN to DTS PING,62175e22-70d8-51e8-23fe-8d36572e6338,I.BCAN,I.SATWEB,Net_10.90.35.0 Net_10.91.35.0,Net_10.70.4.0,always,PING,all,accept,enable,otpc-all,IT-NCR-2018-[T]1407,,,
CP03CASH2,499,BCAN to EMFT Core,653588e0-70d8-51e8-1f90-ea64b23fcc8a,I.BCAN,E.XSYS,Host_10.91.35.11,Range_10.241.51.21-22 Range_10.241.151.21-22,always,TCP/22 TCP/443 TCP/444 TCP/10022,all,accept,enable,otpc-all,IT-NCR-2018-[T]1407:8:2018_0616,,,
CP03CASH2,500,BCAN to EMFT Proxy,689e242e-70d8-51e8-9feb-113f7cc68ab0,I.BCAN,E.EMFTProxy.CASH2,Host_10.90.35.11 Host_10.90.35.13 Host_10.91.35.11,Range_10.241.150.21-22,always,TCP/22 TCP/10022,all,accept,enable,otpc-all,IT-NCR-2018-[T]1407:9:2018_0616,,,
CP03CASH2,501,BCAN to EMFT Admin,6b6f8544-70d8-51e8-c703-b7c9a30d8e91,I.BCAN,E.EMFTAdmin,Host_10.91.35.11 Host_10.90.35.11 Host_10.90.35.13,Host_10.241.152.21,always,TCP/22,all,accept,enable,otpc-all,IT-NCR-2018-[T]1407:10:2018_0616,,,
CP03CASH2,502,BCAN to XSYS PING,6ee0d3c2-70d8-51e8-b98a-dfe01d7b7023,I.BCAN,E.XSYS,Net_10.91.35.0,Net_10.241.51.0 Net_10.241.151.0,always,PING,all,accept,enable,otpc-all,IT-NCR-2018-[T]1407,,,
CP03CASH2,503,BCAN to EMFT Proxy PING,717668f4-70d8-51e8-f5f6-8be2d2409745,I.BCAN,E.EMFTProxy.CASH2,Net_10.90.35.0 Net_10.91.35.0,Net_10.241.150.0,always,PING,all,accept,enable,otpc-all,IT-NCR-2018-[T]1407,,,
CP03CASH2,506,EMFT Proxy to BCAN PING,a03b98d0-76c8-51e8-d2ef-819da11275ce,E.EMFTProxy.CASH2,I.BCAN,Net_10.241.150.0,Net_10.90.35.0 Net_10.91.35.0 Net_10.91.34.0,always,PING,all,accept,enable,otpc-all,Reverse of BCAN to EMFT Proxy PING,,,
CP03CASH2,504,WAN OCG to EMFT Proxy,88028f70-7656-51e8-8c65-218bcd79664e,W.OCG.T3T4,E.EMFTProxy.CASH2,NetGp_OCG_WAN,Dstnat_10.2.93.121-10.241.150.21 Dstnat_10.2.93.122-10.241.150.22,always,TCP/10022,all,accept,enable,otpc-all,IT-NCR-2018-[T]1407:17:2018_0616,,,
CP03CASH2,505,BCAN to EMFT Admin PING,25750f94-7657-51e8-5f7b-7b48d2bbc1d5,I.BCAN,E.EMFTAdmin,Net_10.90.35.0 Net_10.91.35.0,Net_10.241.152.0,always,PING,all,accept,enable,otpc-all,IT-NCR-2018-[T]1407,,,
CP03CASH2,507,CASH2 OCG to EMFT Proxy ping(DNAT),06ce3600-7bd5-51e8-9377-896d9a1f6f38,W.OCG.T3T4,E.EMFTProxy.CASH2,NetGp_OCG_WAN,Dstnat_10.2.93.243-10.241.150.241,always,PING,all,accept,enable,otpc-all,,,,
CP03CASH2,508,EMFT Proxy to CASH2 ping(SNAT),0a152d32-7bd5-51e8-2447-95b3e4a057c9,E.EMFTProxy.CASH2,W.OCG.T3T4,Host_10.241.150.241,NetGp_OCG_WAN,always,PING,all,accept,enable,otpc-all,,enable,enable,Srcnat_10.241.150.241-10.2.93.243
CP03CASH2,509,BCAN to UCN QASM logging,dc25c768-8153-51e8-bb85-6d0116a714b3,I.BCAN,E.UCN,Net_10.91.34.0,Host_192.168.224.38,always,TCP/5985-5986 UDP/514-515,all,accept,enable,otpc-all,IT-NCR-2018- T 1565:1:2018_0707,,,
CP03CASH2,510,Tenable to BCAN,d5a6474c-8c51-51e8-c772-649acd9f76ab,E.UCN,I.BCAN,Host_192.168.224.38,Net_10.91.34.0,always,TCP/22 TCP/139 TCP/445,all,accept,enable,otpc-all, IT-NCR-2018[T]1623:2:2018_0721,,,
CP03CASH2,511,TOF Timeserver_1,78005bea-c3e3-51e8-8f25-1b6558484ef3,E.TOF1,E.NMC,NetGp_AMS_IAN_SW,NetGp_TimeServer,always,PORT_NTP PING,all,accept,enable,otpc-all,,,,
CP03CASH2,512,TOFAPP to UCN DIT Server,aa317b76-c3e3-51e8-1e6c-f0344afba894,I.TOFAPP,E.UCN,Range_10.70.2.33-34,Host_192.168.25.14,always,TCP/22,all,accept,enable,otpc-all,IT-NCR-2018-[T]1863:1-2:2018_0929,,,
CP03CASH2,513,SMARTS to SATWEB DTS,02cfadde-c8da-51e8-64dd-3ff699402206,I.TOFAPP,I.SATWEB,Host_10.1.150.20 Host_10.2.150.20,Host_10.70.4.61,always,TCP/22,all,accept,enable,otpc-all,IT-NCR-2018-[T]1853:52:2018_0929,,,
CP03CASH2,514,SMARTS to SATWEB PING,0dec70d0-c8da-51e8-2830-2a486fee1005,I.TOFAPP,I.SATWEB,Net_10.1.150.0 Net_10.2.150.0,Net_10.70.4.0,always,PING,all,accept,enable,otpc-all,IT-NCR-2018-[T]1853::2018_0929,,,
CP03CASH2,618,Ansible to Cash IAN,feb5f492-e454-51e8-f883-3735d8502fd3,E.NMC,E.TOF1,Host_10.164.130.26,NetGp_AMS_IAN_SW,always,TCP/22 PING,all,accept,enable,otpc-all,NO:Ansible:NO_1107_01:2018_1110,,,
CP03CASH2,645,CASH IAN to OADMWEB NTP,8adbb196-f4e0-51e8-5beb-58af959d9de3,E.TOF1,I.OAdmWEB,NetGp_CASH_IAN_Client,Host_10.91.21.42,always,UDP/123,all,accept,enable,otpc-all,IT-NCR-2018-[T]2186:56:2018_1201,,,
CP03CASH2,644,USN SSP to OMDC,c17b7fae-f4e2-51e8-20de-8e8753f5d415,E.UCN,I.CASH.Trust2,Host_192.168.25.203,Range_10.2.89.84-85,always,TCP/22,all,accept,enable,otpc-all,IT-NCR-2018-[T]2110:5:2018_1201,,,
CP03CASH2,654,OMDIAN to OMDC RTS SSH,0f2aa744-0559-51e9-2652-1ad43594988b,E.OMDD4,I.CASH.Trust2,Host_10.68.51.11 Host_10.68.51.12 Host_10.68.55.11 Host_10.68.53.15,Range_10.2.88.117-118,always,TCP/22,all,accept,enable,otpc-all,IT-NCR-2018-[T]2196:13:2018_1222,,,
CP03CASH2,655,MMDH TCP2MC to OMDC RTS,19c0d0de-0559-51e9-cefe-8df39b6fbee8,E.CSC,I.CASH.Trust2,Range_10.1.101.21-22 Range_10.2.101.21-22,Range_10.2.89.117-118,always,TCP/55755,all,accept,enable,otpc-all,"IT-NCR-2018-[T]2196:14,22:2018_1222",,,
CP03CASH2,656,OMDC HDG to MMDH SFTP,1ef6047a-0559-51e9-854c-ee2886417925,I.CASH.Trust2,E.CSC,Range_10.2.89.87-88,Range_10.1.101.21-22 Range_10.2.101.21-22,always,TCP/22,all,accept,enable,otpc-all,IT-NCR-2018-[T]2196:18:2018_1222,,,
CP03CASH2,657,OMDC RTS to MMDH SFTP,21f36e2e-0559-51e9-1ceb-7ed1ff5705d1,I.CASH.Trust2,E.CSC,Range_10.2.89.117-118,Range_10.1.101.21-22 Range_10.2.101.21-22,always,TCP/22,all,accept,enable,otpc-all,IT-NCR-2018-[T]2196:21:2018_1222,,,
CP03CASH2,658,MMDH TCP2MC to OMDC SSH,ba3d0e0e-0add-51e9-c54a-33ce666c480f,E.CSC,I.CASH.Trust2,Range_10.1.102.21-22 Range_10.2.102.21-22,Range_10.2.88.117-118,always,TCP/22,all,accept,enable,otpc-all,"IT-NCR-2018-[T]2196:14,22:2018_1222",,,
CP03CASH2,729,Cash to CCI PING,778190bc-42aa-51e9-1f4a-36ec7778b27c,I.CASH.Trust2,I.CCI,Net_10.2.88.0 Net_10.2.95.0 Net_10.2.96.0,Net_10.244.0.0/15 Net_10.248.0.0/15,always,PING,all,accept,enable,otpc-all,IT-NCR-2019-[T]2486::2018_0309,,,
CP03CASH2,732,TOFAPP to CCI PING,81ca7714-42aa-51e9-ec4f-431b166fca82,I.TOFAPP,I.CCI,Net_10.70.3.0,Net_10.244.0.0/15 Net_10.248.0.0/15,always,PING,all,accept,enable,otpc-all,IT-NCR-2019-[T]2486::2018_0309,,,
CP03CASH2,733,SATWEB to CCI PING,85aaf3f4-42aa-51e9-f0d8-3f8bd0689a7b,I.SATWEB,I.CCI,Net_10.70.5.0,Net_10.244.0.0/15 Net_10.248.0.0/15,always,PING,all,accept,enable,otpc-all,IT-NCR-2019-[T]2486::2018_0309,,,
CP03CASH2,734,OTPC WEB to CCI PING,8a201b58-42aa-51e9-0e2d-5f76e76b120b,I.OAdmWEB,I.CCI,Net_10.91.22.0,Net_10.244.0.0/15 Net_10.248.0.0/15,always,PING,all,accept,enable,otpc-all,IT-NCR-2019-[T]2486::2018_0309,,,
CP03CASH2,735,OTPC APP to CCI PING,8ebef968-42aa-51e9-b311-70d4ec5fbeeb,I.OAdmAPP,I.CCI,Net_10.91.25.0,Net_10.244.0.0/15 Net_10.248.0.0/15,always,PING,all,accept,enable,otpc-all,IT-NCR-2019-[T]2486::2018_0309,,,
CP03CASH2,736,BCAN to CCI PING,94ac34bc-42aa-51e9-dfec-d1737b6d4aa0,I.BCAN,I.CCI,Net_10.91.34.0,Net_10.244.0.0/15 Net_10.248.0.0/15,always,PING,all,accept,enable,otpc-all,IT-NCR-2019-[T]2486::2018_0309,,,
CP03CASH2,737,CCI PING to Cash,9d73696c-42aa-51e9-c06f-54d0eda14f4a,I.CCI,I.CASH.Trust2,Net_10.244.0.0/15 Net_10.248.0.0/15,Net_10.2.88.0 Net_10.2.95.0 Net_10.2.96.0,always,PING,all,accept,enable,otpc-all,IT-NCR-2019-[T]2486::2018_0309,,,
CP03CASH2,740,CCI PING to TOFAPP,a8693d2e-42aa-51e9-17c3-21f466f7c178,I.CCI,I.TOFAPP,Net_10.244.0.0/15 Net_10.248.0.0/15,Net_10.70.3.0,always,PING,all,accept,enable,otpc-all,IT-NCR-2019-[T]2486::2018_0309,,,
CP03CASH2,741,CCI PING to SATWEB,a942ffdc-42aa-51e9-4cfe-9991a391acec,I.CCI,I.SATWEB,Net_10.244.0.0/15 Net_10.248.0.0/15,Net_10.70.5.0,always,PING,all,accept,enable,otpc-all,IT-NCR-2019-[T]2486::2018_0309,,,
CP03CASH2,742,CCI PING to OTPC WEB,b22d9616-42aa-51e9-29c0-e99e5122bb89,I.CCI,I.OAdmWEB,Net_10.244.0.0/15 Net_10.248.0.0/15,Net_10.91.22.0,always,PING,all,accept,enable,otpc-all,IT-NCR-2019-[T]2486::2018_0309,,,
CP03CASH2,743,CCI PING to OTPC APP,b60cbda2-42aa-51e9-4d54-e86c07d81880,I.CCI,I.OAdmAPP,Net_10.244.0.0/15 Net_10.248.0.0/15,Net_10.91.25.0,always,PING,all,accept,enable,otpc-all,IT-NCR-2019-[T]2486::2018_0309,,,
CP03CASH2,744,CCI PING to BCAN,ba11d446-42aa-51e9-48e4-667c18cb12f8,I.CCI,I.BCAN,Net_10.244.0.0/15 Net_10.248.0.0/15,Net_10.91.34.0,always,PING,all,accept,enable,otpc-all,IT-NCR-2019-[T]2486::2018_0309,,,
CP03CASH2,745,Cash to CCI BMC,bfb21a64-42aa-51e9-66ca-c79cd973154c,I.CASH.Trust2,I.CCI,Net_10.2.88.0 Net_10.2.95.0,NetGp_CCI_BMC,always,PORT_to_CCI_BMC,all,accept,enable,otpc-all,IT-NCR-2019-[T]2486:9:2018_0309,,,
CP03CASH2,748,TOFAPP to CCI BMC,d5705276-42aa-51e9-a09d-7d8381a5c82f,I.TOFAPP,I.CCI,Net_10.70.3.0,NetGp_CCI_BMC,always,PORT_to_CCI_BMC UDP/162,all,accept,enable,otpc-all,IT-NCR-2019-[T]2486:9-10:2018_0309,,,
CP03CASH2,749,SATWEB to CCI BMC,d9c98194-42aa-51e9-45e1-fec524d19938,I.SATWEB,I.CCI,Net_10.70.5.0,NetGp_CCI_BMC,always,PORT_to_CCI_BMC UDP/162,all,accept,enable,otpc-all,IT-NCR-2019-[T]2486:9-10:2018_0309,,,
CP03CASH2,750,OTPC WEB to CCI BMC,de6ac672-42aa-51e9-4407-8b47fc9aae30,I.OAdmWEB,I.CCI,Net_10.91.22.0,NetGp_CCI_BMC,always,PORT_to_CCI_BMC UDP/162,all,accept,enable,otpc-all,IT-NCR-2019-[T]2486:9-10:2018_0309,,,
CP03CASH2,751,OTPC APP to CCI BMC,e2058e98-42aa-51e9-99aa-041280eeaa1e,I.OAdmAPP,I.CCI,Net_10.91.25.0,NetGp_CCI_BMC,always,PORT_to_CCI_BMC UDP/162,all,accept,enable,otpc-all,IT-NCR-2019-[T]2486:9-10:2018_0309,,,
CP03CASH2,752,BCAN to CCI BMC,e58453ec-42aa-51e9-8402-3b1bded9b04f,I.BCAN,I.CCI,Net_10.91.34.0,NetGp_CCI_BMC,always,PORT_to_CCI_BMC UDP/162,all,accept,enable,otpc-all,IT-NCR-2019-[T]2486:9-10:2018_0309,,,
CP03CASH2,753,CCI BMC to Cash,ea37dc92-42aa-51e9-5ac1-c72d1ba13790,I.CCI,I.CASH.Trust2,NetGp_CCI_BMC,Net_10.2.88.0 Net_10.2.95.0,always,PORT_from_CCI_BMC,all,accept,enable,otpc-all,IT-NCR-2019-[T]2486:33:2018_0309,,,
CP03CASH2,756,CCI BMC to TOFAPP,f2ae7994-42aa-51e9-9fb1-ee820548d20d,I.CCI,I.TOFAPP,NetGp_CCI_BMC,Net_10.70.3.0,always,PORT_from_CCI_BMC,all,accept,enable,otpc-all,IT-NCR-2019-[T]2486:33:2018_0309,,,
CP03CASH2,757,CCI BMC to SATWEB,f7907674-42aa-51e9-0318-e4913559a9ec,I.CCI,I.SATWEB,NetGp_CCI_BMC,Net_10.70.5.0,always,PORT_from_CCI_BMC,all,accept,enable,otpc-all,IT-NCR-2019-[T]2486:33:2018_0309,,,
CP03CASH2,758,CCI BMC to OTPC WEB,fc6ff4b2-42aa-51e9-1caf-13f716ab91bc,I.CCI,I.OAdmWEB,NetGp_CCI_BMC,Net_10.91.22.0,always,PORT_from_CCI_BMC,all,accept,enable,otpc-all,IT-NCR-2019-[T]2486:33:2018_0309,,,
CP03CASH2,759,CCI BMC to OTPC APP,00602d8a-42ab-51e9-03f8-7cc0ed9ac58a,I.CCI,I.OAdmAPP,NetGp_CCI_BMC,Net_10.91.25.0,always,PORT_from_CCI_BMC,all,accept,enable,otpc-all,IT-NCR-2019-[T]2486:33:2018_0309,,,
CP03CASH2,760,CCI BMC to BCAN,044920aa-42ab-51e9-7850-a908f563cd32,I.CCI,I.BCAN,NetGp_CCI_BMC,Net_10.91.34.0,always,PORT_from_CCI_BMC,all,accept,enable,otpc-all,IT-NCR-2019-[T]2486:33:2018_0309,,,
CP03CASH2,761,Cash to CCI BMC SNMP,080eb2fe-42ab-51e9-c9c7-ffe9dd3c54c6,I.CASH.Trust2,I.CCI,Net_10.2.88.0 Net_10.2.96.0,NetGp_CCI_BMC,always,UDP/162,all,accept,enable,otpc-all,IT-NCR-2019-[T]2486:10:2018_0309,,,
CP03CASH2,762,SAT Web to TOF DB PDC,cb7070b0-42ac-51e9-6c9c-4e0e97220233,I.SATWEB,I.TOFAPP,Range_10.70.4.51-52,Host_10.70.2.30,always,TCP/50006-50007 TCP/51006-51007,all,accept,enable,otpc-all,IT-NCR-2018-[T]2451:92:2019_0119,,,
CP03CASH2,676,CASHMGT to UCN AD,85e9d716-4766-51e9-c008-dae20d01ebf3,I.CASH.Trust2,E.UCN,Net_10.91.30.0 Net_10.204.132.0,Range_192.168.176.50-55 Range_192.168.35.21-26,always,PORT_AD_TCP PORT_AD_UDP,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644:1:2019_0316,,,
CP03CASH2,661,CASH MGT to UCN RDP,f5e96838-4766-51e9-338e-1af32cd078ef,I.CASH.Trust2,E.UCN,Net_10.91.30.0 Net_10.204.132.0,Net_192.168.150.0 Net_192.168.188.0 Net_192.168.187.0 Net_192.168.166.0 Net_192.168.143.0,always,TCP/3389,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644:2:2019_0316,,,
CP03CASH2,662,UCN to CASH MGT RDP,fe418718-4766-51e9-878b-fe17b9bce1ac,E.UCN,I.CASH.Trust2,Net_192.168.150.0 Net_192.168.188.0 Net_192.168.187.0 Net_192.168.166.0 Net_192.168.143.0,Net_10.91.30.0 Net_10.204.132.0,always,TCP/3389,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644:2:2019_0316,,,
CP03CASH2,663,CASH MGT MGT to NTP,04103ac2-4767-51e9-d994-a6f6425581ee,I.CASH.Trust2,E.NMC,Net_10.91.30.0 Net_10.204.132.0,NetGp_TimeServer,always,PORT_NTP,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644:3:2019_0316,,,
CP03CASH2,664,CASH MGT to SCOM,0b57045a-4767-51e9-4a71-10997f3be37a,I.CASH.Trust2,E.UCN,Net_10.91.30.0 Net_10.204.132.0,Host_192.168.150.36 Host_192.168.188.36,always,TCP/5723,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644:4:2019_0316,,,
CP03CASH2,665,CASH MGT to UCN TrendMicro,4b09a242-4767-51e9-b7c5-14de7f4d4736,I.CASH.Trust2,E.UCN,Net_10.91.30.0 Net_10.204.132.0,Host_192.168.166.74 Host_192.168.188.74,always,TCP/8080 TCP/11267,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644:5:2019_0316,,,
CP03CASH2,666,UCN TrendMicro to CASH MGT,90fdb32e-4767-51e9-fc71-e6a99a739145,E.UCN,I.CASH.Trust2,Host_192.168.166.74 Host_192.168.188.74,Net_10.91.30.0 Net_10.204.132.0,always,TCP/80 TCP/137 TCP/139 TCP/443 TCP/445 TCP/8080 TCP/11267,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644:5:2019_0316,,,
CP03CASH2,667,CASH MGT to UCN KMS,dbf990fa-4767-51e9-9507-9c0abbef987d,I.CASH.Trust2,E.UCN,Net_10.91.30.0 Net_10.204.132.0,Range_192.168.150.131-132 Host_192.168.166.219,always,TCP/1688,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644:6:2019_0316,,,
CP03CASH2,668,CASH MGT to SCCM UCN,098a0356-4768-51e9-c9d1-b23cc787bdc9,I.CASH.Trust2,E.UCN,Net_10.91.30.0 Net_10.204.132.0,Range_192.168.166.53-54 Range_192.168.166.184-185 Net_192.168.150.0,always,PORT_STRATUS_VTM,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644:7:2019_0316,,,
CP03CASH2,669,CASH MGT to UCN Patch MGT,b217dcdc-4768-51e9-c26f-f643cf036df4,I.CASH.Trust2,E.UCN,Net_10.91.30.0 Net_10.204.132.0,Host_192.168.150.94 Range_192.168.188.25-26,always,PORT_PATCH_MGT,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644:8:2019_0316,,,
CP03CASH2,670,UCN Patch MGT to CASH MGT,b6c41bce-4768-51e9-dce8-a4a1ff4ebf33,E.UCN,I.CASH.Trust2,Host_192.168.150.94 Range_192.168.188.25-26,Net_10.91.30.0 Net_10.204.132.0,always,PORT_PATCH_MGT,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644:8:2019_0316,,,
CP03CASH2,671,CASH MGT MGT to UCN Ilo,bcef9e60-4768-51e9-5cac-94f0b300a305,I.CASH.Trust2,E.UCN,Net_10.91.30.0 Net_10.204.132.0,Net_192.168.150.0,always,PORT_HP_ILP,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644:9:2019_0316,,,
CP03CASH2,672,UCN to CASH MGT iLo,c2e2f2d6-4768-51e9-93af-6a30cbfde123,E.UCN,I.CASH.Trust2,Net_192.168.150.0,Net_10.91.30.0 Net_10.204.132.0,always,PORT_HP_ILP,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644:9:2019_0316,,,
CP03CASH2,673,CASH MGT iLo to VC,c880e270-4768-51e9-8724-5a40c8da339c,I.CASH.Trust2,E.NMC,Net_10.91.30.0 Net_10.204.132.0,Net_10.63.142.0 Net_10.163.142.0 Net_10.163.143.0,always,PORT_HP_ILP,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644:10:2019_0316,,,
CP03CASH2,674,NMC to CASH MGT iLo,cdad44be-4768-51e9-920c-4d67235fa6f8,E.NMC,I.CASH.Trust2,Net_10.63.142.0 Net_10.163.142.0 Net_10.163.143.0,Net_10.91.30.0 Net_10.204.132.0,always,PORT_HP_ILP,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644:10:2019_0316,,,
CP03CASH2,771,CASH to UCN PING,d5d2272c-4768-51e9-66c6-1d17fa9d0798,I.CASH.Trust2,E.UCN,Net_10.2.88.0 Net_10.2.95.0 Net_10.2.96.0 Net_10.91.30.0 Net_10.204.132.0,Net_192.168.0.0,always,PING,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644::2019_0316,,,
CP03CASH2,772,UCN to CASH PING,0056a66c-4769-51e9-2798-1ff9d1216fb4,E.UCN,I.CASH.Trust2,Net_192.168.0.0,Net_10.2.88.0 Net_10.2.95.0 Net_10.2.96.0 Net_10.91.30.0 Net_10.204.132.0,always,PING,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644::2019_0316,,,
CP03CASH2,773,NMC to CASH PING,1b7e4120-4769-51e9-eecd-6fa8dc503d57,E.NMC,I.CASH.Trust2,NetGp_NMC,Net_10.2.88.0 Net_10.2.95.0 Net_10.2.96.0 Net_10.91.30.0 Net_10.204.132.0,always,PING,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644::2019_0316,,,
CP03CASH2,763,OMD CTLFE to CCI  PING,5594b776-476f-51e9-3c67-d4c3a04866be,E.OMDD4,I.CCI,Net_10.68.25.0,Net_10.244.0.0/15 Net_10.248.0.0/15,always,PING,all,accept,enable,otpc-all,IT-NCR-2019-[T]2486::2018_0316,,,
CP03CASH2,764,MMDH to CCI PING,5d8787ce-476f-51e9-78ed-4161c058100b,E.CSC,I.CCI,Net_10.1.102.0 Net_10.1.107.0 Net_10.2.102.0,Net_10.244.0.0/15 Net_10.248.0.0/15,always,PING,all,accept,enable,otpc-all,IT-NCR-2019-[T]2486::2018_0316,,,
CP03CASH2,765,CCI to OMD CTLFE PING,9a99a7d2-476f-51e9-e91c-62189db386f7,I.CCI,E.OMDD4,Net_10.244.0.0/15 Net_10.248.0.0/15,Net_10.68.25.0,always,PING,all,accept,enable,otpc-all,IT-NCR-2019-[T]2486::2018_0316,,,
CP03CASH2,766,CCI to MMDH PING,9ea36cd2-476f-51e9-d048-9b6ba8f8dba2,I.CCI,E.CSC,Net_10.244.0.0/15 Net_10.248.0.0/15,Net_10.1.102.0 Net_10.1.107.0 Net_10.2.102.0,always,PING,all,accept,enable,otpc-all,IT-NCR-2019-[T]2486::2018_0316,,,
CP03CASH2,767,OMD CTLFE to CCI BMC,c37b56f0-476f-51e9-5e80-5d435d2cbfdc,E.OMDD4,I.CCI,Net_10.68.25.0,NetGp_CCI_BMC,always,PORT_to_CCI_BMC UDP/162,all,accept,enable,otpc-all,IT-NCR-2019-[T]2486:7-8:2018_0316,,,
CP03CASH2,768,MMDH to CCI BMC,da79655e-476f-51e9-6980-ea409230b645,E.CSC,I.CCI,Net_10.1.102.0 Net_10.1.107.0 Net_10.2.102.0,NetGp_CCI_BMC,always,PORT_to_CCI_BMC UDP/162,all,accept,enable,otpc-all,IT-NCR-2019-[T]2486:7-8:2018_0316,,,
CP03CASH2,769,CCI to OMD CTLFE BMC,db21c30c-476f-51e9-7747-d24dc77c46fc,I.CCI,E.OMDD4,NetGp_CCI_BMC,Net_10.68.25.0,always,PORT_from_CCI_BMC,all,accept,enable,otpc-all,IT-NCR-2019-[T]2486:32:2018_0316,,,
CP03CASH2,770,CCI to MMDH BMC,df864f44-476f-51e9-2328-9e13a4ee52a2,I.CCI,E.CSC,NetGp_CCI_BMC,Net_10.1.102.0 Net_10.1.107.0 Net_10.2.102.0,always,PORT_from_CCI_BMC,all,accept,enable,otpc-all,IT-NCR-2019-[T]2486:32:2018_0316,,,
CP03CASH2,780,CASH MGT to CCI SCOM,f8a626b2-4cd7-51e9-d5a1-8e3ddfaa7ea4,I.CASH.Trust2,I.CCI,Net_10.204.132.0,Host_10.245.79.24 Host_10.249.79.24,always,TCP/5723,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644:1:2019_0323,,,
CP03CASH2,781,CASH MGT to CCI TrendMicro,fb1c79be-4cd7-51e9-4718-5711a0e8486e,I.CASH.Trust2,I.CCI,Net_10.204.132.0,Host_10.245.127.67 Host_10.249.127.51,always,TCP/8080 TCP/11267,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644:2:2019_0323,,,
CP03CASH2,782,CCI TrendMicro to CASH MGT,fde5257e-4cd7-51e9-ca0a-c74c06544beb,I.CCI,I.CASH.Trust2,Host_10.245.127.67 Host_10.249.127.51,Net_10.204.132.0,always,TCP/8080 TCP/11267,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644:2:2019_0323,,,
CP03CASH2,783,CASH MGT to CCI KMS,00e7a242-4cd8-51e9-ce65-6649d036a0fb,I.CASH.Trust2,I.CCI,Net_10.204.132.0,Host_10.245.127.83 Host_10.245.127.84,always,TCP/1688,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644:3:2019_0323,,,
CP03CASH2,784,CASH MGT to CCI SCCM,03868ab8-4cd8-51e9-f61d-5a1682b8744a,I.CASH.Trust2,I.CCI,Net_10.204.132.0,Host_10.245.79.19 Host_10.245.79.20 Host_10.249.79.19 Host_10.249.239.19,always,PORT_STRATUS_VTM,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644:4:2019_0323,,,
CP03CASH2,785,CASH MGT to CCI Patch MGT,06f9192c-4cd8-51e9-9765-a427e8545f84,I.CASH.Trust2,I.CCI,Net_10.204.132.0,Host_10.245.79.99,always,PORT_PATCH_MGT,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644:5:2019_0323,,,
CP03CASH2,786,CCI Patch MGT to CASH MGT,094da3a0-4cd8-51e9-57f5-c9b13968d234,I.CCI,I.CASH.Trust2,Host_10.245.79.99,Net_10.204.132.0,always,PORT_PATCH_MGT,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644:5:2019_0323,,,
