vdom,id,name,uuid,srcintf,dstintf,srcaddr,dstaddr,action,schedule,service,utm-status,logtraffic,ips-sensor,nat,ippool,poolname,comments,status,capture-packet,auto-asic-offload
CT03CASH2,477,ACS to UCN temp 2,4e90087e-c686-51e7-216e-8d3a25682330,E.TOF1,E.UCN,Net_10.64.9.0,Host_192.168.176.121 Host_192.168.176.81,accept,always,TCP/80,enable,all,otpc-all,,,,,,,
CT03CASH2,478,UCN to ACS temp3,9c493dc4-c686-51e7-4ded-17e8c536e2e0,E.UCN,E.TOF1,Host_192.168.214.7,Net_10.64.9.0,accept,always,TCP/139 TCP/22 TCP/445,enable,all,otpc-all,,,,,,,
CT03CASH2,479,TOFAPP to E_TOF SSH,3724b72a-c69a-51e7-49e0-18245badfa69,I.TOFAPP,E.TOF1,Range_10.70.12.30-34 Range_10.70.12.87-88 Range_10.70.2.30-34 Range_10.70.2.87-88,Host_10.65.69.3,accept,always,PING TCP/22,enable,all,otpc-all,,,,,,,
CT03CASH2,481,OMDC to CCASS host,24110e92-cbf2-51e7-7428-2280f1040b16,I.CASH.Trust2,E.XSYS,Host_10.1.90.86,Host_172.23.2.1,accept,always,FTP_GET FTP_PUT PORT_FTPS PORT_FTP_DATA TCP/22,enable,all,otpc-all,,,,,,,
CT03CASH2,482,XSYS to CASH,b3edb4ac-dbce-51e7-4074-334237afdc72,E.XSYS,I.CASH.Trust2,Host_172.16.64.38_XSYS Host_172.16.64.40_XSYS Host_172.16.128.37 Host_172.16.128.39,Range_10.1.88.84-85,accept,always,TCP/22,enable,all,otpc-all,,,,,,,
CT03CASH2,483,XSYS to CASH 2,3011f70a-dbcf-51e7-d266-faaccd81a79b,E.XSYS,I.CASH.Trust2,Net_172.16.128.0 Net_172.16.64.0_XSYS,Net_10.1.88.0,accept,always,ICMP/PING,enable,all,otpc-all,,,,,,,
CT03CASH2,484,CASH to XSYS,524dff44-dbcf-51e7-db03-7bd47f4293d4,I.CASH.Trust2,E.XSYS,Net_10.1.88.0,Net_172.16.128.0 Net_172.16.64.0_XSYS,accept,always,ICMP/PING,enable,all,otpc-all,,,,,,,
CT03CASH2,485,CASH to XSYS 3,fe252fde-dbe0-51e7-7498-7bd93ff50141,I.CASH.Trust2,E.XSYS,Host_10.1.90.86,Host_172.23.2.1,accept,always,PORT_FTPS TCP/20-22,,all,,,,,,,,
CT03CASH2,486,CASH to XSYS 4,140d9a84-dbe1-51e7-f9c1-dfc30de773c0,I.CASH.Trust2,E.XSYS,Net_10.1.90.0,Host_172.23.2.1,accept,always,ICMP/PING,enable,all,otpc-all,,,,,,,
CT03CASH2,487,TOF APP to E_TOF,e9b7cbe4-dbf2-51e7-6fe2-46c66657ef85,I.TOFAPP,E.TOF1,Range_10.70.12.87-88,Host_10.63.107.108,accept,always,TCP/29108,enable,all,otpc-all,,,,,,,
CT03CASH2,489,SCIM to TOF DB,7df763c6-f7de-51e7-0083-44d5f3090544,E.UCN,I.TOFAPP,Host_192.168.214.6 Host_192.168.150.109,Range_10.70.13.31-32,accept,always,TCP/22,enable,all,otpc-all,,,,IT-NCR-2018-[T]1182:217,,,
CT03CASH2,490,OMDIAN to SIEM,b32a8c4a-18d0-51e8-bfaa-216cffb2d284,E.OMDD4,E.UCN,NetGp_OMD_IAN_Client,Host_192.168.150.109,accept,always,TCP/514 TCP/5985-5986 ICMP/PING,enable,all,otpc-all,,,,IT-NCR-2018-[T]1216,,,
CT03CASH2,491,OMDIAN to CERT,b32c7f64-18d0-51e8-82e4-feb06b289064,E.OMDD4,E.UCN,NetGp_OMD_IAN_Client,Host_192.168.176.81 Host_192.168.176.121,accept,always,TCP/80 ICMP/PING,enable,all,otpc-all,,,,IT-NCR-2018-[T]1216,,,
CT03CASH2,492,OMDIAN to ATD 1,ba143fba-18d0-51e8-046f-15f543ea18b8,E.OMDD4,E.UCN,NetGp_OMD_IAN_Client,Host_192.168.166.110,accept,always,TCP/443 TCP/41002 ICMP/PING,enable,all,otpc-all,,,,IT-NCR-2018-[T]1216,,,
CT03CASH2,493,OMDIAN to ATD 2,ba1655e8-18d0-51e8-98fa-c696bc17dfaa,E.OMDD4,E.UCN,NetGp_OMD_IAN_Client,Host_192.168.166.111,accept,always,TCP/443 ICMP/PING,enable,all,otpc-all,,,,IT-NCR-2018-[T]1216,,,
CT03CASH2,494,OMDIAN to OMDC SSH,bf5bdc8a-18d0-51e8-0ca9-7495028b2d2a,E.OMDD4,I.CASH.Trust2,Host_10.68.41.11 Host_10.68.41.12 Host_10.68.45.11 Host_10.68.43.15,Range_10.1.88.82-83 Range_10.1.88.94-95,accept,always,TCP/22,enable,all,otpc-all,,,,IT-NCR-2018-[T]1216,,,
CT03CASH2,495,OMDIAN to OMDC PING,bf5ddf80-18d0-51e8-fe78-9332208fc6c6,E.OMDD4,I.CASH.Trust2,Net_10.68.41.0 Net_10.68.45.0 Net_10.68.43.0,Net_10.1.88.0,accept,always,ICMP/PING,enable,all,otpc-all,,,,IT-NCR-2018-[T]1216,,,
CT03CASH2,496,PIM to STAT Server,c3679bb6-18d0-51e8-a32d-0cda0251b972,E.NMC,E.TOF1,Host_10.63.142.210 Host_10.163.143.210,Net_10.65.69.0,accept,always,TCP/22 TCP/139 TCP/445 TCP/3389,enable,all,otpc-all,,,,IT-NCR-2018-[T]1256,,,
CT03CASH2,497,Reuter2 to OMDC,c369a316-18d0-51e8-0615-bcbf691f3bb1,E.TOF2,I.TOFAPP,Host_159.220.180.66,Range_10.70.2.82-83 Range_10.70.12.82-83,accept,always,ICMP/PING,enable,all,otpc-all,,,,IT-NCR-2018-[T]1256,,,
CT03CASH2,498,OMDC to Reuter2,c95dd756-18d0-51e8-e18e-4ca9b5793b55,I.TOFAPP,E.TOF2,Range_10.70.2.82-83 Range_10.70.12.82-83,Host_159.220.180.66,accept,always,PORT_REUTERS,enable,all,otpc-all,,,,IT-NCR-2018-[T]1256,,,
CT03CASH2,499,OMDC to Reuter2 PING,c95fae3c-18d0-51e8-abaa-c1c0fe88f73e,I.TOFAPP,E.TOF2,Net_10.70.2.0 Net_10.70.12.0,Host_159.220.180.66,accept,always,ICMP/PING,enable,all,otpc-all,,,,IT-NCR-2018-[T]1256,,,
CT03CASH2,500,OMDC to Reuter1 PING,c9619f94-18d0-51e8-ab91-eb7c09577465,I.TOFAPP,E.TOF1,Net_10.70.2.0 Net_10.70.12.0,Host_159.220.180.3,accept,always,ICMP/PING,enable,all,otpc-all,,,,IT-NCR-2018-[T]1256,,,
CT03CASH2,501,OMDIAN to AD,6913e250-18da-51e8-71c9-7effac583b89,E.OMDD4,E.UCN,Host_10.68.41.11 Host_10.68.41.12 Host_10.68.45.11 Host_10.68.43.15,Host_192.168.176.50 Host_192.168.176.54,accept,always,TCP/389,enable,all,otpc-all,,,,,,,
CT03CASH2,502,NMC HIMA to TOFAPP,69b7c18a-23d0-51e8-4dd6-53bdbe3c9b3c,E.NMC,I.TOFAPP,Host_10.164.1.26 Host_10.164.130.26 Host_10.164.1.21 Host_10.164.129.21,Net_10.70.13.0 Net_10.70.16.0,accept,always,TCP/22 PING,enable,all,otpc-all,,,,IT-NCR-2018-[T]1351:16:2018_0310,,,
CT03CASH2,503,CASH IAN to NMC IPM,27317eb8-23d1-51e8-b107-5bab6f9492c5,E.TOF1,E.NMC,NetGp_CASH_IAN_Client,Host_10.164.1.120,accept,always,PORT_IPM ICMP/PING,enable,all,otpc-all,,,,IT-NCR-2018-[T]1244:2018_0310,,,
CT03CASH2,504,NMC IPM to CASH IAN,273384e2-23d1-51e8-fb39-f9b2add2e8fe,E.NMC,E.TOF1,Host_10.164.1.120,NetGp_CASH_IAN_Client,accept,always,PORT_IPM ICMP/PING,enable,all,otpc-all,,,,IT-NCR-2018-[T]1244:2018_0310,,,
CT03CASH2,505,OADMAPP to CNMC BMC,69b9015a-5551-51e8-db05-d58adae7a798,I.OAdmAPP,I.CNMC,Net_10.90.25.0,Range_10.164.11.102-103 Range_10.164.140.102-103,accept,always,PORT_CNMC_BMC,enable,all,otpc-all,,,,IT-NCR-2018-[T]1367:1:2018_0428,,,
CT03CASH2,506,OADMWEB to CNMC BMC,93d8f1de-5551-51e8-5f2d-fbfc0ca3d23e,I.OAdmWEB,I.CNMC,Net_10.90.22.0,Range_10.164.11.102-103 Range_10.164.140.102-103,accept,always,PORT_CNMC_BMC,enable,all,otpc-all,,,,IT-NCR-2018-[T]1367:1:2018_0428,,,
CT03CASH2,507,TOFAPP to CNMC BMC,ad56fdcc-5551-51e8-5455-c81955f49888,I.TOFAPP,I.CNMC,Net_10.70.13.0 Net_10.70.16.0,Range_10.164.11.102-103 Range_10.164.140.102-103,accept,always,PORT_CNMC_BMC,enable,all,otpc-all,,,,IT-NCR-2018-[T]1367:1:2018_0428,,,
CT03CASH2,508,SATWEB to CNMC BMC,b2f8b932-5551-51e8-49cd-237f2cb10a2b,I.SATWEB,I.CNMC,Net_10.70.15.0,Range_10.164.11.102-103 Range_10.164.140.102-103,accept,always,PORT_CNMC_BMC,enable,all,otpc-all,,,,IT-NCR-2018-[T]1367:1:2018_0428,,,
CT03CASH2,509,Cash to CNMC BMC,bc9823ce-5551-51e8-92b1-3985ffd2876e,I.CASH.Trust2,I.CNMC,Net_10.1.88.0 Net_10.1.95.0,Range_10.164.11.102-103 Range_10.164.140.102-103,accept,always,PORT_CNMC_BMC,enable,all,otpc-all,,,,IT-NCR-2018-[T]1367:1:2018_0428,,,
CT03CASH2,510,OMD CTLFE to CNMC BMC,c68e2bbc-5551-51e8-d633-bf1cdcdb2853,E.OMDD4,I.CNMC,Net_10.68.15.0,Range_10.164.11.102-103 Range_10.164.140.102-103,accept,always,PORT_CNMC_BMC,enable,all,otpc-all,,,,IT-NCR-2018-[T]1367:1:2018_0428,,,
CT03CASH2,511,TOFAPP to CNMC PING,ce8b506a-5551-51e8-1084-fb68056a7b7f,I.TOFAPP,I.CNMC,Net_10.70.13.0 Net_10.70.16.0,NetGp_CNMC,accept,always,PING,enable,all,otpc-all,,,,,,,
CT03CASH2,512,SATWEB to CNMC PING,d7d01444-5551-51e8-8656-dd9ae07031dd,I.SATWEB,I.CNMC,Net_10.70.15.0,NetGp_CNMC,accept,always,PING,enable,all,otpc-all,,,,,,,
CT03CASH2,513,Cash to CNMC PING,de75b57e-5551-51e8-08dd-40dee09eb7f2,I.CASH.Trust2,I.CNMC,Net_10.1.88.0 Net_10.1.95.0 Net_10.1.96.0,NetGp_CNMC,accept,always,PING,enable,all,otpc-all,,,,,,,
CT03CASH2,514,OMD CTLFE to CNMC PING,e518fb3e-5551-51e8-07be-8623c6a1d40a,E.OMDD4,I.CNMC,Net_10.68.15.0,NetGp_CNMC,accept,always,PING,enable,all,otpc-all,,,,,,,
CT03CASH2,515,CNMC BMC to OADMAPP,eca56cf2-5551-51e8-cf7b-6a729d7b07fd,I.CNMC,I.OAdmAPP,Range_10.164.11.102-103 Range_10.164.140.102-103,Net_10.90.25.0,accept,always,PORT_CNMC_BMC,enable,all,otpc-all,,,,IT-NCR-2018-[T]1367:2:2018_0428,,,
CT03CASH2,516,CNMC BMC to OADMWEB,f3e75b4c-5551-51e8-100a-750cd451868a,I.CNMC,I.OAdmWEB,Range_10.164.11.102-103 Range_10.164.140.102-103,Net_10.90.22.0,accept,always,PORT_CNMC_BMC,enable,all,otpc-all,,,,IT-NCR-2018-[T]1367:2:2018_0428,,,
CT03CASH2,517,CNMC BMC to TOFAPP,fa25487a-5551-51e8-f544-85c9aedfc174,I.CNMC,I.TOFAPP,Range_10.164.11.102-103 Range_10.164.140.102-103,Net_10.70.13.0 Net_10.70.16.0,accept,always,PORT_CNMC_BMC,enable,all,otpc-all,,,,IT-NCR-2018-[T]1367:2:2018_0428,,,
CT03CASH2,518,CNMC BMC to SATWEB,01b9034c-5552-51e8-475f-4969f4a7b656,I.CNMC,I.SATWEB,Range_10.164.11.102-103 Range_10.164.140.102-103,Net_10.70.15.0,accept,always,PORT_CNMC_BMC,enable,all,otpc-all,,,,IT-NCR-2018-[T]1367:2:2018_0428,,,
CT03CASH2,519,CNMC BMC to Cash,08b7deac-5552-51e8-a7b6-f198c36b36ee,I.CNMC,I.CASH.Trust2,Range_10.164.11.102-103 Range_10.164.140.102-103,Net_10.1.88.0 Net_10.1.95.0 Net_10.1.96.0,accept,always,PORT_CNMC_BMC,enable,all,otpc-all,,,,IT-NCR-2018-[T]1367:2:2018_0428,,,
CT03CASH2,520,CNMC BMC to OMD CTLFE,0df7dc00-5552-51e8-a8ab-0d65b0bc6f9e,I.CNMC,E.OMDD4,Range_10.164.11.102-103 Range_10.164.140.102-103,Net_10.68.15.0,accept,always,PORT_CNMC_BMC,enable,all,otpc-all,,,,IT-NCR-2018-[T]1367:2:2018_0428,,,
CT03CASH2,521,CNMC to TOFAPP PING,174582f8-5552-51e8-4d0f-e714a4ce1e18,I.CNMC,I.TOFAPP,NetGp_CNMC,Net_10.70.13.0 Net_10.70.16.0,accept,always,PING,enable,all,otpc-all,,,,,,,
CT03CASH2,522,CNMC to SATWEB PING,1cfe5f94-5552-51e8-1eaa-1e552007b015,I.CNMC,I.SATWEB,NetGp_CNMC,Net_10.70.15.0,accept,always,PING,enable,all,otpc-all,,,,,,,
CT03CASH2,523,CNMC to CASH PING,236befea-5552-51e8-4822-3824b89b6294,I.CNMC,I.CASH.Trust2,NetGp_CNMC,Net_10.1.88.0 Net_10.1.95.0,accept,always,PING,enable,all,otpc-all,,,,,,,
CT03CASH2,524,CNMC to OMD CTLFE PING,29ea875a-5552-51e8-a638-f859eee2784d,I.CNMC,E.OMDD4,NetGp_CNMC,Net_10.68.15.0,accept,always,PING,enable,all,otpc-all,,,,,,,
CT03CASH2,525,TOFAPP to CNMC networker,2f0adbfe-5552-51e8-8d25-1ca1d8d3233c,I.TOFAPP,I.CNMC,Net_10.70.13.0 Net_10.70.16.0,NetGp_CNMC_Networker,accept,always,PORT_CNMC_Networker,enable,all,otpc-all,,,,IT-NCR-2018-[T]1367:3:2018_0428,,,
CT03CASH2,526,SATWEB to CNMC networker,35738518-5552-51e8-17da-a6e50859ba48,I.SATWEB,I.CNMC,Net_10.70.15.0,NetGp_CNMC_Networker,accept,always,PORT_CNMC_Networker,enable,all,otpc-all,,,,IT-NCR-2018-[T]1367:3:2018_0428,,,
CT03CASH2,527,Cash to CNMC networker,3d718774-5552-51e8-c12a-0e9c9f16f108,I.CASH.Trust2,I.CNMC,Net_10.1.88.0 Net_10.1.95.0,NetGp_CNMC_Networker,accept,always,PORT_CNMC_Networker,enable,all,otpc-all,,,,IT-NCR-2018-[T]1367:3:2018_0428,,,
CT03CASH2,528,OMD CTLFE to CNMC Networker,48d5d39a-5552-51e8-240e-6e0ff645a7cf,E.OMDD4,I.CNMC,Net_10.68.15.0,NetGp_CNMC_Networker,accept,always,PORT_CNMC_Networker,enable,all,otpc-all,,,,IT-NCR-2018-[T]1367:3:2018_0428,,,
CT03CASH2,529,CNMC Networker to TOFAPP,5541d3a4-5552-51e8-8a84-430c9b559501,I.CNMC,I.TOFAPP,NetGp_CNMC_Networker,Net_10.70.13.0 Net_10.70.16.0,accept,always,PORT_CNMC_Networker,enable,all,otpc-all,,,,IT-NCR-2018-[T]1367:4:2018_0428,,,
CT03CASH2,530,CNMC Networker to SATWEB,5c0d5bc2-5552-51e8-226c-9c287460e8e0,I.CNMC,I.SATWEB,NetGp_CNMC_Networker,Net_10.70.15.0,accept,always,PORT_CNMC_Networker,enable,all,otpc-all,,,,IT-NCR-2018-[T]1367:4:2018_0428,,,
CT03CASH2,531,CNMC Networker to CASH,619ded40-5552-51e8-8f25-c37a7e90b032,I.CNMC,I.CASH.Trust2,NetGp_CNMC_Networker,Net_10.1.88.0 Net_10.1.95.0,accept,always,PORT_CNMC_Networker,enable,all,otpc-all,,,,IT-NCR-2018-[T]1367:4:2018_0428,,,
CT03CASH2,532,CNMC Networker to OMD CTLFE,683c4ce6-5552-51e8-5956-3627cff1657d,I.CNMC,E.OMDD4,NetGp_CNMC_Networker,Net_10.68.15.0,accept,always,PORT_CNMC_Networker,enable,all,otpc-all,,,,IT-NCR-2018-[T]1367:4:2018_0428,,,
CT03CASH2,533,OAdmAPP SNMP trap to CNMC BMC,6d9869a4-5552-51e8-6e27-04f780a19a50,I.OAdmAPP,I.CNMC,Net_10.90.25.0,Range_10.164.11.102-103 Range_10.164.140.102-103,accept,always,UDP/162,enable,all,otpc-all,,,,IT-NCR-2018-[T]1367:6:2018_0428,,,
CT03CASH2,534,OAdmWeb SNMP trap to CNMC BMC,73478290-5552-51e8-13e4-808c8ba8092b,I.OAdmWEB,I.CNMC,Net_10.90.22.0,Range_10.164.11.102-103 Range_10.164.140.102-103,accept,always,UDP/162,enable,all,otpc-all,,,,IT-NCR-2018-[T]1367:6:2018_0428,,,
CT03CASH2,535,TOFAPP SNMP trap to CNMC BMC,78ef4bf6-5552-51e8-798d-9290cceed01b,I.TOFAPP,I.CNMC,Net_10.70.13.0 Net_10.70.16.0,Range_10.164.11.102-103 Range_10.164.140.102-103,accept,always,UDP/162,enable,all,otpc-all,,,,IT-NCR-2018-[T]1367:6:2018_0428,,,
CT03CASH2,536,SATWEB SNMP trap to CNMC BMC,7e6ed092-5552-51e8-9d88-87d804a83dee,I.SATWEB,I.CNMC,Net_10.70.15.0,Range_10.164.11.102-103 Range_10.164.140.102-103,accept,always,UDP/162,enable,all,otpc-all,,,,IT-NCR-2018-[T]1367:6:2018_0428,,,
CT03CASH2,537,CASH SNMP trap to CNMC BMC,85d56332-5552-51e8-2ca7-2977e20f7459,I.CASH.Trust2,I.CNMC,Net_10.1.88.0 Net_10.1.96.0,Range_10.164.11.102-103 Range_10.164.140.102-103,accept,always,UDP/162,enable,all,otpc-all,,,,IT-NCR-2018-[T]1367:6:2018_0428,,,
CT03CASH2,538,OMD CTLFE SNMP trap to CNMC BMC,8c5678c2-5552-51e8-524d-f0f6989a0cee,E.OMDD4,I.CNMC,Net_10.68.15.0,Range_10.164.11.102-103 Range_10.164.140.102-103,accept,always,UDP/162,enable,all,otpc-all,,,,IT-NCR-2018-[T]1367:6:2018_0428,,,
CT03CASH2,539,Ping SATWEB to NMC,8fa812b0-5552-51e8-9606-99f575a30293,I.SATWEB,E.NMC,Net_10.70.15.0,NetGp_NMC,accept,always,PING,enable,all,otpc-all,,,,,,,
CT03CASH2,540,Ping NMC to SATWEB,931f8d9c-5552-51e8-8a80-7269fb04995e,E.NMC,I.SATWEB,NetGp_NMC,Net_10.70.15.0,accept,always,PING,enable,all,otpc-all,,,,,,,
CT03CASH2,541,CES NMC networker to OADMAPP,42586c9e-6051-51e8-0700-bf8d6d673399,E.NMC,I.OAdmAPP,NetGp_NMC_Networker,Net_10.90.25.0,accept,always,PORT_CNMC_Networker,enable,all,otpc-all,,,,IT-NCR-2018-[T]1441:1:2018_0526,,,
CT03CASH2,542,CES NMC networker to OAdmWeb,473e200a-6051-51e8-9527-330952f525d3,E.NMC,I.OAdmWEB,NetGp_NMC_Networker,Net_10.90.22.0,accept,always,PORT_CNMC_Networker,enable,all,otpc-all,,,,IT-NCR-2018-[T]1441:1:2018_0526,,,
CT03CASH2,543,CES NMC Networker to TOFAPP,615fb91c-6051-51e8-59f0-168d8dc4249b,E.NMC,I.TOFAPP,NetGp_NMC_Networker,Net_10.70.13.0 Net_10.70.16.0,accept,always,PORT_CNMC_Networker,enable,all,otpc-all,,,,IT-NCR-2018-[T]1441:1:2018_0526,,,
CT03CASH2,544,CES NMC Networker to SATWEB,675f724e-6051-51e8-d6b8-b549df6fdb0e,E.NMC,I.SATWEB,NetGp_NMC_Networker,Net_10.70.15.0,accept,always,PORT_CNMC_Networker,enable,all,otpc-all,,,,IT-NCR-2018-[T]1441:1:2018_0526,,,
CT03CASH2,545,CES NMC Networker to CASH,7218db30-6051-51e8-1cdb-974ed9a6f838,E.NMC,I.CASH.Trust2,NetGp_NMC_Networker,Net_10.1.88.0 Net_10.1.95.0,accept,always,PORT_CNMC_Networker,enable,all,otpc-all,,,,IT-NCR-2018-[T]1441:1:2018_0526,,,
CT03CASH2,546,CES NMC Networker to OMD CTLFE,76450300-6051-51e8-75e8-a625b56d1bd5,E.NMC,E.OMDD4,NetGp_NMC_Networker,Net_10.68.15.0,accept,always,PORT_CNMC_Networker,enable,all,otpc-all,,,,IT-NCR-2018-[T]1441:1:2018_0526,,,
CT03CASH2,547,OADMAPP to CES NMC Networker,7cc8d120-6051-51e8-8e9e-6a0490fca61c,I.OAdmAPP,E.NMC,Net_10.90.25.0,NetGp_NMC_Networker,accept,always,PORT_CNMC_Networker,enable,all,otpc-all,,,,IT-NCR-2018-[T]1441:2:2018_0526,,,
CT03CASH2,548,OADMWEB to CES NMC networker,8233ff72-6051-51e8-da79-fcd7a08bed9b,I.OAdmWEB,E.NMC,Net_10.90.22.0,NetGp_NMC_Networker,accept,always,PORT_CNMC_Networker,enable,all,otpc-all,,,,IT-NCR-2018-[T]1441:2:2018_0526,,,
CT03CASH2,549,TOFAPP to CES NMC networker,893a9cfe-6051-51e8-350c-2b70e3eb81c9,I.TOFAPP,E.NMC,Net_10.70.13.0 Net_10.70.16.0,NetGp_NMC_Networker,accept,always,PORT_CNMC_Networker,enable,all,otpc-all,,,,IT-NCR-2018-[T]1441:2:2018_0526,,,
CT03CASH2,550,SATWEB to CES NMC networker,8ed9e20a-6051-51e8-d2db-f388404671a7,I.SATWEB,E.NMC,Net_10.70.15.0,NetGp_NMC_Networker,accept,always,PORT_CNMC_Networker,enable,all,otpc-all,,,,IT-NCR-2018-[T]1441:2:2018_0526,,,
CT03CASH2,551,Cash to CES NMC networker,94633460-6051-51e8-c12f-e162fcc70917,I.CASH.Trust2,E.NMC,Net_10.1.88.0 Net_10.1.95.0,NetGp_NMC_Networker,accept,always,PORT_CNMC_Networker,enable,all,otpc-all,,,,IT-NCR-2018-[T]1441:2:2018_0526,,,
CT03CASH2,552,OMD CTLFE to CES NMC Networker,99cca224-6051-51e8-507f-5008800c7e23,E.OMDD4,E.NMC,Net_10.68.15.0,NetGp_NMC_Networker,accept,always,PORT_CNMC_Networker,enable,all,otpc-all,,,,IT-NCR-2018-[T]1441:2:2018_0526,,,
CT03CASH2,553,CNMC Networker to TOF Stat,9ebaee1c-6051-51e8-1a6b-e601cb827637,I.CNMC,E.TOF1,NetGp_CNMC_Networker,Host_10.65.69.3,accept,always,PORT_CNMC_Networker PING,enable,all,otpc-all,,,,IT-NCR-2018-[T]1441:4:2018_0526,,,
CT03CASH2,554,CES NMC Networker to TOF Stat,a8334ec6-6051-51e8-3eee-3c0e7e9ceea2,E.TOF1,I.CNMC,Host_10.65.69.3,NetGp_CNMC_Networker,accept,always,PORT_CNMC_Networker PING,enable,all,otpc-all,,,,IT-NCR-2018-[T]1441:5:2018_0526,,,
CT03CASH2,555,TOF Stat to CNMC Networker,ad922afe-6051-51e8-c1bd-2e55f93128a1,E.NMC,E.TOF1,NetGp_NMC_Networker,Host_10.65.69.3,accept,always,PORT_CNMC_Networker,enable,all,otpc-all,,,,IT-NCR-2018-[T]1441:4:2018_0526,,,
CT03CASH2,556,TOF Stat to CES NMC Networker,b231faa8-6051-51e8-22c6-25c3667cacce,E.TOF1,E.NMC,Host_10.65.69.3,NetGp_NMC_Networker,accept,always,PORT_CNMC_Networker,enable,all,otpc-all,,,,IT-NCR-2018-[T]1441:5:2018_0526,,,
CT03CASH2,579,Tenable to SATWEB,17e0f86a-6055-51e8-484e-8638ab926394,E.UCN,I.SATWEB,Host_192.168.214.7 Host_192.168.214.9,Net_10.70.15.0,accept,always,TCP/22 TCP/139 TCP/445,enable,all,otpc-all,,,,IT-NCR-2018-[T]2170:1:2018_1201,,,
CT03CASH2,580,Tenable to OMD CTLFE,1b69dc36-6055-51e8-2725-33f346076623,E.UCN,E.OMDD4,Host_192.168.214.7 Host_192.168.214.9,Net_10.68.15.0,accept,always,TCP/22 TCP/139 TCP/445,enable,all,otpc-all,,,,IT-NCR-2018-[T]2170:1:2018_1201,,,
CT03CASH2,557,Bcan to SNMP,07e2fe8a-6056-51e8-adb4-fb37a39afbe4,I.BCAN,E.UCN,Net_10.90.34.0,Host_192.168.150.226 Host_192.168.188.226,accept,always,UDP/161-162,enable,all,otpc-all,,,,IT-NCR-2018-[T]1456:1:2018_0526,,,
CT03CASH2,558,BCAN to CNMC Networker,11b9536e-6056-51e8-f286-d89224d3e745,I.BCAN,I.CNMC,Net_10.90.34.0,NetGp_CNMC_Networker,accept,always,PORT_CNMC_Networker,enable,all,otpc-all,,,,IT-NCR-2018-[T]1456:2:2018_0526,,,
CT03CASH2,559,BCAN to CES NMC Networker,17e019e4-6056-51e8-afd7-9e00c7bdda6a,I.BCAN,E.NMC,Net_10.90.34.0,NetGp_NMC_Networker,accept,always,PORT_CNMC_Networker,enable,all,otpc-all,,,,IT-NCR-2018-[T]1456:2:2018_0526,,,
CT03CASH2,560,BCAN to UCN BMC,1cf19c0a-6056-51e8-1d09-e66a51a79dea,I.BCAN,E.UCN,Net_10.90.34.0,Host_192.168.150.225 Host_192.168.150.226 Host_192.168.188.225 Host_192.168.188.226,accept,always,PORT_BMC,enable,all,otpc-all,,,,IT-NCR-2018-[T]1456:3:2018_0526,,,
CT03CASH2,561,BCAN to Time Server,21ec29d2-6056-51e8-731c-292148b187a0,I.BCAN,E.NMC,Net_10.90.34.0,NetGp_TimeServer,accept,always,UDP/123,enable,all,otpc-all,,,,IT-NCR-2018-[T]1456:4:2018_0526,,,
CT03CASH2,562,CNMC Networker to BCAN,617c8420-6056-51e8-426c-79e72e01e866,I.CNMC,I.BCAN,NetGp_CNMC_Networker,Net_10.90.34.0,accept,always,PORT_CNMC_Networker,enable,all,otpc-all,,,,IT-NCR-2018-[T]1456:5:2018_0526,,,
CT03CASH2,563,CES NMC Networker to BCAN,66bb5fec-6056-51e8-6de4-122579741811,E.NMC,I.BCAN,NetGp_NMC_Networker,Net_10.90.34.0,accept,always,PORT_CNMC_Networker,enable,all,otpc-all,,,,IT-NCR-2018-[T]1456:5:2018_0526,,,
CT03CASH2,564,UCN BMC to BCAN,69faa582-6056-51e8-a0f2-8b618f950cd2,E.UCN,I.BCAN,Host_192.168.150.225 Host_192.168.150.226 Host_192.168.188.225 Host_192.168.188.226,Net_10.90.34.0,accept,always,PORT_BMC,enable,all,otpc-all,,,,IT-NCR-2018-[T]1456:6:2018_0526,,,
CT03CASH2,565,CTM to BCAN,c82a987e-6056-51e8-c4fe-fd5281520ecf,E.NMC,I.BCAN,Host_10.164.1.21 Host_10.164.129.21 Host_10.164.1.26 Host_10.164.130.26,Net_10.90.34.0,accept,always,TCP/22,enable,all,otpc-all,,,,IT-NCR-2018-[T]1456:7:2018_0526,,,
CT03CASH2,566,BCAN to Yum,cdbedf5c-6056-51e8-4722-c6f31c27f14a,I.BCAN,E.NMC,Net_10.90.34.0,Host_10.164.1.21 Host_10.164.129.21,accept,always,TCP/80,enable,all,otpc-all,,,,IT-NCR-2018-[T]1456:8:2018_0526,,,
CT03CASH2,567,DollarU to BCAN,d1babb30-6056-51e8-c97b-f42e6c1c3b28,E.NMC,I.BCAN,Host_10.164.1.23 Host_10.164.130.23 Host_10.164.1.51 Host_10.164.130.51 Host_10.63.142.38 Range_10.63.142.16-19 Host_10.163.143.14 Range_10.163.143.22-25,Net_10.90.34.0,accept,always,PORT_ORSYP_Agents,enable,all,otpc-all,,,,"IT-NCR-2018-[T]1456:9,11,13:2018_0526",,,
